gene_name,species_dir,species_name,ensembl_gene_id,tissue,expression_score,map_label,class,agg_expression_score
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,longissimus thoracis muscle,90.11,MACROH2A1:VGNC:83608,variant,86.696
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,longissimus thoracis muscle,88.4,MACROH2A1:VGNC:83608,variant,86.696
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,infraspinatus muscle,84.89,MACROH2A1:VGNC:83608,variant,84.86500000000001
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,infraspinatus muscle,84.84,MACROH2A1:VGNC:83608,variant,84.86500000000001
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,triceps brachii,85.2,MACROH2A1:VGNC:83608,variant,85.18
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,triceps brachii,85.16,MACROH2A1:VGNC:83608,variant,85.18
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,tongue,92.89,MACROH2A1:VGNC:83608,variant,89.83999999999999
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,tongue,92.92,MACROH2A1:VGNC:83608,variant,89.83999999999999
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,tongue,83.71,MACROH2A1:VGNC:83608,variant,89.83999999999999
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,nasopharynx,91.33,MACROH2A1:VGNC:83608,variant,91.33
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,pharyngeal tonsil,91.35,MACROH2A1:VGNC:83608,variant,91.35
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,laryngeal cartilage,81.96,MACROH2A1:VGNC:83608,variant,81.96
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,laryngeal cartilage,81.96,MACROH2A1:VGNC:83608,variant,81.96
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,anterior segment of eyeball,92.45,MACROH2A1:VGNC:83608,variant,92.45
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,nasal cavity mucosa,89.2,MACROH2A1:VGNC:83608,variant,89.18
