species_count	selected_species_dirs	selected_species_names	gene_name	anatomical_entity	gene_tissue_label	gene_class	canonical_label	gene_number	anatomical_entity_letter	plot_label	species_order	species_dir	species_name	cell_mean_score	cell_std_score	cell_n	cell_status	expression_score	plot_order
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	frontal cortex	H2AC11:frontal cortex	clustered	H2AC11:HGNC:4737	1	F	1:F	3	canis_lupus_familiaris	Canis lupus familiaris	46.99666666666667	4.904511528514671	3	present_gold	46.99666666666667	6
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	frontal cortex	H2AC11:frontal cortex	clustered	H2AC11:HGNC:4737	1	F	1:F	4	macaca_mulatta	Macaca mulatta	0.0	0.0	0	observed_zero	0.0	6
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	frontal cortex	H2AC11:frontal cortex	clustered	H2AC11:HGNC:4737	1	F	1:F	5	sus_scrofa	Sus scrofa	0.0	0.0	0	observed_zero	0.0	6
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	heart	H2AC11:heart	clustered	H2AC11:HGNC:4737	1	G	1:G	1	human	Homo sapiens	53.513333333333335	13.929386545135774	15	present_gold	53.513333333333335	7
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	heart	H2AC11:heart	clustered	H2AC11:HGNC:4737	1	G	1:G	2	bos_taurus	Bos taurus	0.0	0.0	0	observed_zero	0.0	7
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	heart	H2AC11:heart	clustered	H2AC11:HGNC:4737	1	G	1:G	3	canis_lupus_familiaris	Canis lupus familiaris	42.02333333333333	3.5503567895823287	3	present_gold	42.02333333333333	7
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	heart	H2AC11:heart	clustered	H2AC11:HGNC:4737	1	G	1:G	4	macaca_mulatta	Macaca mulatta	46.4025	2.5378780506557046	4	present_gold	46.4025	7
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	heart	H2AC11:heart	clustered	H2AC11:HGNC:4737	1	G	1:G	5	sus_scrofa	Sus scrofa	66.02	0.0	1	present_gold	66.02	7
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	kidney	H2AC11:kidney	clustered	H2AC11:HGNC:4737	1	H	1:H	1	human	Homo sapiens	63.52	15.83398560059974	5	present_gold	63.52	8
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	kidney	H2AC11:kidney	clustered	H2AC11:HGNC:4737	1	H	1:H	2	bos_taurus	Bos taurus	32.85	0.0	1	present_gold	32.85	8
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	kidney	H2AC11:kidney	clustered	H2AC11:HGNC:4737	1	H	1:H	3	canis_lupus_familiaris	Canis lupus familiaris	35.43	0.0	1	present_gold	35.43	8
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	kidney	H2AC11:kidney	clustered	H2AC11:HGNC:4737	1	H	1:H	4	macaca_mulatta	Macaca mulatta	0.0	0.0	0	observed_zero	0.0	8
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	kidney	H2AC11:kidney	clustered	H2AC11:HGNC:4737	1	H	1:H	5	sus_scrofa	Sus scrofa	0.0	0.0	0	observed_zero	0.0	8
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	liver	H2AC11:liver	clustered	H2AC11:HGNC:4737	1	I	1:I	1	human	Homo sapiens	57.458	8.674316934820533	15	present_gold	57.458	9
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	liver	H2AC11:liver	clustered	H2AC11:HGNC:4737	1	I	1:I	2	bos_taurus	Bos taurus	30.316666666666663	5.05156873324185	6	present_gold	30.316666666666663	9
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	liver	H2AC11:liver	clustered	H2AC11:HGNC:4737	1	I	1:I	3	canis_lupus_familiaris	Canis lupus familiaris	40.876666666666665	5.0353973692913945	6	present_gold	40.876666666666665	9
