Gene ID	Gene name	Anatomical entity name	Expression	Call quality	Expression score
ENSBTAG00000016975	H2AZ2	rumen	present	gold quality	97.33
ENSBTAG00000016975	H2AZ2	rumen	present	gold quality	97.63
ENSBTAG00000016975	H2AZ2	rumen	present	gold quality	98.04
ENSBTAG00000016975	H2AZ2	surface of tongue	present	gold quality	97.85
ENSBTAG00000016975	H2AZ2	surface of tongue	present	gold quality	97.83
ENSBTAG00000016975	H2AZ2	pigment epithelium of eye	present	gold quality	95.16
ENSBTAG00000016975	H2AZ2	pigment epithelium of eye	present	gold quality	95.15
ENSBTAG00000016975	H2AZ2	rumen epithelium	present	gold quality	93.29
ENSBTAG00000016975	H2AZ2	rumen epithelium	present	gold quality	98.21
ENSBTAG00000016975	H2AZ2	rumen epithelium	present	gold quality	98.16
ENSBTAG00000016975	H2AZ2	rumen papilla	present	gold quality	97.9
ENSBTAG00000016975	H2AZ2	rumen papilla	present	gold quality	97.86
ENSBTAG00000016975	H2AZ2	rumen papilla	present	gold quality	97.9
ENSBTAG00000016975	H2AZ2	spiral colon	present	gold quality	95.88
ENSBTAG00000016975	H2AZ2	omental fat pad	present	gold quality	90.67
ENSBTAG00000016975	H2AZ2	omental fat pad	present	gold quality	89.68
ENSBTAG00000016975	H2AZ2	metanephros cortex	present	gold quality	96.29
ENSBTAG00000016975	H2AZ2	ampulla of uterine tube	present	gold quality	95.29
ENSBTAG00000016975	H2AZ2	ampulla of uterine tube	present	gold quality	98.12
ENSBTAG00000016975	H2AZ2	retropharyngeal lymph node	present	gold quality	99.04
ENSBTAG00000016975	H2AZ2	temporal cortex	present	gold quality	92.38
ENSBTAG00000016975	H2AZ2	temporal cortex	present	gold quality	92.51
ENSBTAG00000016975	H2AZ2	isthmus of fallopian tube	present	gold quality	98.21
ENSBTAG00000016975	H2AZ2	isthmus of fallopian tube	present	gold quality	98.21
ENSBTAG00000016975	H2AZ2	intramuscular adipose tissue	present	gold quality	89.25
ENSBTAG00000016975	H2AZ2	intramuscular adipose tissue	present	gold quality	89.05
ENSBTAG00000016975	H2AZ2	scapular muscle	present	gold quality	96.05
ENSBTAG00000016975	H2AZ2	parenchyma of mammary gland	present	gold quality	98.31
ENSBTAG00000030503	H2AJ	spermatocyte	present	gold quality	58.65
ENSBTAG00000030503	H2AJ	spermatid	present	gold quality	50.08
ENSBTAG00000030503	H2AJ	oocyte	present	gold quality	69.85
ENSBTAG00000030503	H2AJ	granulosa cell	present	gold quality	94.03
ENSBTAG00000030503	H2AJ	theca cell	present	gold quality	95.91
ENSBTAG00000030503	H2AJ	monocyte	present	gold quality	96.42
ENSBTAG00000030503	H2AJ	cumulus cell	present	gold quality	88.85
ENSBTAG00000030503	H2AJ	leukocyte	present	gold quality	98.34
ENSBTAG00000030503	H2AJ	leukocyte	present	gold quality	95.2
ENSBTAG00000030503	H2AJ	leukocyte	present	gold quality	97.92
ENSBTAG00000030503	H2AJ	leukocyte	present	gold quality	96.75
ENSBTAG00000030503	H2AJ	leukocyte	present	gold quality	96.62
ENSBTAG00000030503	H2AJ	leukocyte	present	gold quality	97.16
ENSBTAG00000030503	H2AJ	leukocyte	present	gold quality	96.67
ENSBTAG00000030503	H2AJ	leukocyte	present	gold quality	95.18
ENSBTAG00000030503	H2AJ	leukocyte	present	gold quality	97.41
ENSBTAG00000030503	H2AJ	leukocyte	present	gold quality	97.58
ENSBTAG00000030503	H2AJ	leukocyte	present	gold quality	96.89
ENSBTAG00000030503	H2AJ	neutrophil	present	gold quality	96.26
ENSBTAG00000030503	H2AJ	uterine cervix	present	gold quality	94.96
ENSBTAG00000030503	H2AJ	uterine cervix	present	gold quality	94.97
ENSBTAG00000030503	H2AJ	pituitary gland	present	gold quality	94.75
ENSBTAG00000030503	H2AJ	pituitary gland	present	gold quality	93.48
ENSBTAG00000030503	H2AJ	pituitary gland	present	gold quality	93.95
ENSBTAG00000030503	H2AJ	pituitary gland	present	gold quality	97.54
ENSBTAG00000030503	H2AJ	pituitary gland	present	gold quality	97.54
ENSBTAG00000030503	H2AJ	pituitary gland	present	gold quality	97.2
ENSBTAG00000030503	H2AJ	zone of skin	present	gold quality	98.15
ENSBTAG00000030503	H2AJ	zone of skin	present	gold quality	98.53
ENSBTAG00000030503	H2AJ	zone of skin	present	gold quality	96.83
ENSBTAG00000030503	H2AJ	lymph node	present	gold quality	95.58
ENSBTAG00000030503	H2AJ	lymph node	present	gold quality	95.85
ENSBTAG00000030503	H2AJ	fornix of vagina	present	gold quality	93.87
ENSBTAG00000030503	H2AJ	fornix of vagina	present	gold quality	93.86
ENSBTAG00000030503	H2AJ	ureter	present	gold quality	93.2
ENSBTAG00000030503	H2AJ	ureter	present	gold quality	93.19
ENSBTAG00000030503	H2AJ	urethra	present	gold quality	94.96
ENSBTAG00000030503	H2AJ	urethra	present	gold quality	94.97
ENSBTAG00000030503	H2AJ	adult mammalian kidney	present	gold quality	93.93
ENSBTAG00000030503	H2AJ	adult mammalian kidney	present	gold quality	92.55
ENSBTAG00000030503	H2AJ	adult mammalian kidney	present	gold quality	94.09
ENSBTAG00000030503	H2AJ	adult mammalian kidney	present	gold quality	94.99
ENSBTAG00000030503	H2AJ	blood	present	gold quality	97.44
ENSBTAG00000030503	H2AJ	blood	present	gold quality	97.54
ENSBTAG00000030503	H2AJ	blood	present	gold quality	97.32
ENSBTAG00000030503	H2AJ	blood	present	gold quality	96.59
ENSBTAG00000030503	H2AJ	renal medulla	present	gold quality	94.66
ENSBTAG00000030503	H2AJ	renal medulla	present	gold quality	97.0
ENSBTAG00000030503	H2AJ	tongue muscle	present	gold quality	94.48
ENSBTAG00000030503	H2AJ	tongue muscle	present	gold quality	94.43
ENSBTAG00000030503	H2AJ	longissimus muscle	present	gold quality	88.46
ENSBTAG00000030503	H2AJ	longissimus muscle	present	gold quality	86.37
ENSBTAG00000030503	H2AJ	longissimus muscle	present	gold quality	85.42
ENSBTAG00000030503	H2AJ	prefrontal cortex	present	gold quality	79.97
ENSBTAG00000030503	H2AJ	multicellular organism	present	gold quality	93.32
ENSBTAG00000030503	H2AJ	testis	present	gold quality	74.7
ENSBTAG00000030503	H2AJ	testis	present	gold quality	84.25
ENSBTAG00000030503	H2AJ	testis	present	gold quality	72.6
ENSBTAG00000030503	H2AJ	testis	present	gold quality	78.27
ENSBTAG00000030503	H2AJ	testis	present	gold quality	76.06
ENSBTAG00000030503	H2AJ	testis	present	gold quality	76.33
ENSBTAG00000030503	H2AJ	ileocecal valve	present	gold quality	97.91
ENSBTAG00000030503	H2AJ	aorta	present	gold quality	93.4
ENSBTAG00000030503	H2AJ	aorta	present	gold quality	93.43
ENSBTAG00000030503	H2AJ	heart	present	gold quality	90.63
ENSBTAG00000030503	H2AJ	heart	present	gold quality	88.04
ENSBTAG00000030503	H2AJ	heart	present	gold quality	81.67
ENSBTAG00000030503	H2AJ	heart	present	gold quality	88.99
ENSBTAG00000030503	H2AJ	brain	present	gold quality	90.61
ENSBTAG00000030503	H2AJ	cerebral cortex	present	gold quality	90.75
ENSBTAG00000030503	H2AJ	cerebral cortex	present	gold quality	90.49
ENSBTAG00000030503	H2AJ	retina	present	gold quality	95.21
ENSBTAG00000030503	H2AJ	pons	present	gold quality	93.46
ENSBTAG00000030503	H2AJ	pons	present	gold quality	96.92
ENSBTAG00000030503	H2AJ	ovary	present	gold quality	94.54
ENSBTAG00000030503	H2AJ	ovary	present	gold quality	93.61
ENSBTAG00000030503	H2AJ	ovary	present	gold quality	88.42
ENSBTAG00000030503	H2AJ	ovary	present	gold quality	95.39
ENSBTAG00000030503	H2AJ	uterus	present	gold quality	94.05
ENSBTAG00000030503	H2AJ	uterus	present	gold quality	95.04
ENSBTAG00000030503	H2AJ	uterus	present	gold quality	94.09
ENSBTAG00000030503	H2AJ	vas deferens	present	gold quality	95.11
ENSBTAG00000030503	H2AJ	adipose tissue	present	gold quality	95.63
ENSBTAG00000030503	H2AJ	adipose tissue	present	gold quality	90.04
ENSBTAG00000030503	H2AJ	adipose tissue	present	gold quality	91.96
ENSBTAG00000030503	H2AJ	adipose tissue	present	gold quality	91.09
ENSBTAG00000030503	H2AJ	adipose tissue	present	gold quality	93.54
ENSBTAG00000030503	H2AJ	adipose tissue	present	gold quality	95.44
ENSBTAG00000030503	H2AJ	esophagus	present	gold quality	97.36
ENSBTAG00000030503	H2AJ	esophagus	present	gold quality	97.36
ENSBTAG00000030503	H2AJ	saliva-secreting gland	present	gold quality	97.38
ENSBTAG00000030503	H2AJ	saliva-secreting gland	present	gold quality	97.4
ENSBTAG00000030503	H2AJ	diaphragm	present	gold quality	95.77
ENSBTAG00000030503	H2AJ	diaphragm	present	gold quality	95.75
ENSBTAG00000030503	H2AJ	intercostal muscle	present	gold quality	88.79
ENSBTAG00000030503	H2AJ	skeletal muscle tissue	present	gold quality	94.47
ENSBTAG00000030503	H2AJ	skeletal muscle tissue	present	gold quality	88.67
ENSBTAG00000030503	H2AJ	skeletal muscle tissue	present	gold quality	85.36
ENSBTAG00000030503	H2AJ	skeletal muscle tissue	present	gold quality	94.41
ENSBTAG00000030503	H2AJ	caecum	present	gold quality	95.67
ENSBTAG00000030503	H2AJ	caecum	present	gold quality	90.03
ENSBTAG00000030503	H2AJ	caecum	present	gold quality	95.66
ENSBTAG00000030503	H2AJ	colon	present	gold quality	93.29
ENSBTAG00000030503	H2AJ	ascending colon	present	gold quality	95.42
ENSBTAG00000030503	H2AJ	ascending colon	present	gold quality	95.44
ENSBTAG00000030503	H2AJ	descending colon	present	gold quality	91.96
ENSBTAG00000030503	H2AJ	descending colon	present	gold quality	95.37
ENSBTAG00000030503	H2AJ	descending colon	present	gold quality	91.96
ENSBTAG00000030503	H2AJ	cortex of kidney	present	gold quality	96.23
ENSBTAG00000030503	H2AJ	urinary bladder	present	gold quality	95.89
ENSBTAG00000030503	H2AJ	urinary bladder	present	gold quality	95.93
ENSBTAG00000030503	H2AJ	endometrium	present	gold quality	93.92
ENSBTAG00000030503	H2AJ	endometrium	present	gold quality	94.6
ENSBTAG00000030503	H2AJ	endometrium	present	gold quality	95.25
ENSBTAG00000030503	H2AJ	endometrium	present	gold quality	96.99
ENSBTAG00000030503	H2AJ	endometrium	present	gold quality	95.45
ENSBTAG00000030503	H2AJ	endometrium	present	gold quality	94.72
ENSBTAG00000030503	H2AJ	myometrium	present	gold quality	89.11
ENSBTAG00000030503	H2AJ	myometrium	present	gold quality	89.23
ENSBTAG00000030503	H2AJ	gluteus medius	present	gold quality	86.5
ENSBTAG00000030503	H2AJ	gluteus medius	present	gold quality	86.54
ENSBTAG00000030503	H2AJ	biceps femoris	present	gold quality	79.57
ENSBTAG00000030503	H2AJ	biceps femoris	present	gold quality	79.64
ENSBTAG00000030503	H2AJ	semitendinosus	present	gold quality	90.65
ENSBTAG00000030503	H2AJ	semitendinosus	present	gold quality	89.59
ENSBTAG00000030503	H2AJ	semitendinosus	present	gold quality	87.81
ENSBTAG00000030503	H2AJ	rectus femoris	present	gold quality	88.33
ENSBTAG00000030503	H2AJ	rectus femoris	present	gold quality	88.37
ENSBTAG00000030503	H2AJ	semimembranosus muscle	present	gold quality	80.53
ENSBTAG00000030503	H2AJ	semimembranosus muscle	present	gold quality	80.41
ENSBTAG00000030503	H2AJ	semimembranosus muscle	present	gold quality	86.77
ENSBTAG00000030503	H2AJ	longissimus thoracis muscle	present	gold quality	82.18
ENSBTAG00000030503	H2AJ	longissimus thoracis muscle	present	gold quality	82.78
ENSBTAG00000030503	H2AJ	longissimus thoracis muscle	present	gold quality	84.42
ENSBTAG00000030503	H2AJ	longissimus thoracis muscle	present	gold quality	80.02
ENSBTAG00000030503	H2AJ	longissimus thoracis muscle	present	gold quality	83.53
ENSBTAG00000030503	H2AJ	longissimus thoracis muscle	present	gold quality	84.4
ENSBTAG00000030503	H2AJ	longissimus thoracis muscle	present	gold quality	88.24
ENSBTAG00000030503	H2AJ	longissimus thoracis muscle	present	gold quality	88.64
ENSBTAG00000030503	H2AJ	longissimus thoracis muscle	present	gold quality	87.06
ENSBTAG00000030503	H2AJ	longissimus thoracis muscle	present	gold quality	85.81
ENSBTAG00000030503	H2AJ	infraspinatus muscle	present	gold quality	86.93
ENSBTAG00000030503	H2AJ	infraspinatus muscle	present	gold quality	86.84
ENSBTAG00000030503	H2AJ	triceps brachii	present	gold quality	89.36
ENSBTAG00000030503	H2AJ	triceps brachii	present	gold quality	89.29
ENSBTAG00000030503	H2AJ	tongue	present	gold quality	97.47
ENSBTAG00000030503	H2AJ	tongue	present	gold quality	97.46
ENSBTAG00000030503	H2AJ	tongue	present	gold quality	79.53
ENSBTAG00000030503	H2AJ	nasopharynx	present	gold quality	96.5
ENSBTAG00000030503	H2AJ	pharyngeal tonsil	present	gold quality	96.43
ENSBTAG00000030503	H2AJ	laryngeal cartilage	present	gold quality	94.41
ENSBTAG00000030503	H2AJ	laryngeal cartilage	present	gold quality	94.41
ENSBTAG00000030503	H2AJ	anterior segment of eyeball	present	gold quality	97.72
ENSBTAG00000030503	H2AJ	nasal cavity mucosa	present	gold quality	98.35
ENSBTAG00000030503	H2AJ	nasal cavity mucosa	present	gold quality	98.35
ENSBTAG00000030503	H2AJ	frontal cortex	present	gold quality	91.18
ENSBTAG00000030503	H2AJ	frontal cortex	present	gold quality	89.75
ENSBTAG00000030503	H2AJ	frontal cortex	present	gold quality	92.13
ENSBTAG00000030503	H2AJ	choroid plexus	present	gold quality	94.65
ENSBTAG00000030503	H2AJ	midbrain	present	gold quality	89.76
ENSBTAG00000030503	H2AJ	hypothalamus	present	gold quality	77.34
ENSBTAG00000030503	H2AJ	hypothalamus	present	gold quality	85.0
ENSBTAG00000030503	H2AJ	hypothalamus	present	gold quality	83.95
ENSBTAG00000030503	H2AJ	mammary gland	present	gold quality	95.96
ENSBTAG00000030503	H2AJ	mammary gland	present	gold quality	96.6
ENSBTAG00000030503	H2AJ	mammary gland	present	gold quality	95.08
ENSBTAG00000030503	H2AJ	mammary gland	present	gold quality	91.43
ENSBTAG00000030503	H2AJ	milk	present	gold quality	95.97
ENSBTAG00000030503	H2AJ	milk	present	gold quality	96.39
ENSBTAG00000030503	H2AJ	Ammon's horn	present	gold quality	88.26
ENSBTAG00000030503	H2AJ	placenta	present	gold quality	95.45
ENSBTAG00000030503	H2AJ	placenta	present	gold quality	96.38
ENSBTAG00000030503	H2AJ	gluteal muscle	present	gold quality	87.65
ENSBTAG00000030503	H2AJ	occipital lobe	present	gold quality	77.58
ENSBTAG00000030503	H2AJ	cerebellum	present	gold quality	90.9
ENSBTAG00000030503	H2AJ	cerebellum	present	gold quality	91.01
ENSBTAG00000030503	H2AJ	cerebellum	present	gold quality	85.09
ENSBTAG00000030503	H2AJ	thyroid gland	present	gold quality	94.04
ENSBTAG00000030503	H2AJ	thyroid gland	present	gold quality	94.82
ENSBTAG00000030503	H2AJ	lung	present	gold quality	93.41
ENSBTAG00000030503	H2AJ	lung	present	gold quality	96.59
ENSBTAG00000030503	H2AJ	lung	present	gold quality	95.91
ENSBTAG00000030503	H2AJ	lung	present	gold quality	94.59
ENSBTAG00000030503	H2AJ	lung	present	gold quality	91.34
ENSBTAG00000030503	H2AJ	lung	present	gold quality	95.38
ENSBTAG00000030503	H2AJ	lung	present	gold quality	95.64
ENSBTAG00000030503	H2AJ	cardiac atrium	present	gold quality	89.3
ENSBTAG00000030503	H2AJ	cardiac atrium	present	gold quality	89.2
ENSBTAG00000030503	H2AJ	cardiac ventricle	present	gold quality	89.45
ENSBTAG00000030503	H2AJ	spleen	present	gold quality	95.21
ENSBTAG00000030503	H2AJ	spleen	present	gold quality	93.69
ENSBTAG00000030503	H2AJ	spleen	present	gold quality	96.51
ENSBTAG00000030503	H2AJ	spleen	present	gold quality	94.16
ENSBTAG00000030503	H2AJ	spleen	present	gold quality	96.29
ENSBTAG00000030503	H2AJ	liver	present	gold quality	91.9
ENSBTAG00000030503	H2AJ	liver	present	gold quality	94.55
ENSBTAG00000030503	H2AJ	liver	present	gold quality	95.11
ENSBTAG00000030503	H2AJ	liver	present	gold quality	95.12
ENSBTAG00000030503	H2AJ	liver	present	gold quality	94.75
ENSBTAG00000030503	H2AJ	liver	present	gold quality	95.99
ENSBTAG00000030503	H2AJ	liver	present	gold quality	94.92
ENSBTAG00000030503	H2AJ	liver	present	gold quality	93.69
ENSBTAG00000030503	H2AJ	liver	present	gold quality	95.47
ENSBTAG00000030503	H2AJ	liver	present	gold quality	95.26
ENSBTAG00000030503	H2AJ	liver	present	gold quality	93.61
ENSBTAG00000030503	H2AJ	liver	present	gold quality	93.85
ENSBTAG00000030503	H2AJ	liver	present	gold quality	94.43
ENSBTAG00000030503	H2AJ	liver	present	gold quality	96.58
ENSBTAG00000030503	H2AJ	liver	present	gold quality	96.82
ENSBTAG00000030503	H2AJ	liver	present	gold quality	96.46
ENSBTAG00000030503	H2AJ	gall bladder	present	gold quality	95.27
ENSBTAG00000030503	H2AJ	gall bladder	present	gold quality	96.01
ENSBTAG00000030503	H2AJ	kidney	present	gold quality	95.61
ENSBTAG00000030503	H2AJ	duodenum	present	gold quality	95.61
ENSBTAG00000030503	H2AJ	duodenum	present	gold quality	94.61
ENSBTAG00000030503	H2AJ	duodenum	present	gold quality	95.3
ENSBTAG00000030503	H2AJ	duodenum	present	gold quality	95.63
ENSBTAG00000030503	H2AJ	jejunum	present	gold quality	96.47
ENSBTAG00000030503	H2AJ	jejunum	present	gold quality	95.86
ENSBTAG00000030503	H2AJ	jejunum	present	gold quality	96.61
ENSBTAG00000030503	H2AJ	jejunum	present	gold quality	96.25
ENSBTAG00000030503	H2AJ	ileum	present	gold quality	94.57
ENSBTAG00000030503	H2AJ	ileum	present	gold quality	94.48
ENSBTAG00000030503	H2AJ	ileum	present	gold quality	95.17
ENSBTAG00000030503	H2AJ	ileum	present	gold quality	95.77
ENSBTAG00000030503	H2AJ	ileum	present	gold quality	94.37
ENSBTAG00000030503	H2AJ	subcutaneous adipose tissue	present	gold quality	96.19
ENSBTAG00000030503	H2AJ	subcutaneous adipose tissue	present	gold quality	96.08
ENSBTAG00000030503	H2AJ	subcutaneous adipose tissue	present	gold quality	92.36
ENSBTAG00000030503	H2AJ	subcutaneous adipose tissue	present	gold quality	92.09
ENSBTAG00000030503	H2AJ	subcutaneous adipose tissue	present	gold quality	96.08
ENSBTAG00000030503	H2AJ	subcutaneous adipose tissue	present	gold quality	92.01
ENSBTAG00000030503	H2AJ	subcutaneous adipose tissue	present	gold quality	93.27
ENSBTAG00000030503	H2AJ	subcutaneous adipose tissue	present	gold quality	93.57
ENSBTAG00000030503	H2AJ	subcutaneous adipose tissue	present	gold quality	93.61
ENSBTAG00000030503	H2AJ	subcutaneous adipose tissue	present	gold quality	90.32
ENSBTAG00000030503	H2AJ	subcutaneous adipose tissue	present	gold quality	94.22
ENSBTAG00000030503	H2AJ	adenohypophysis	present	gold quality	94.75
ENSBTAG00000030503	H2AJ	adenohypophysis	present	gold quality	94.83
ENSBTAG00000030503	H2AJ	neurohypophysis	present	gold quality	93.57
ENSBTAG00000030503	H2AJ	neurohypophysis	present	gold quality	93.43
ENSBTAG00000030503	H2AJ	uterine horn	present	gold quality	88.37
ENSBTAG00000030503	H2AJ	prostate gland	present	gold quality	97.05
ENSBTAG00000030503	H2AJ	adrenal gland	present	gold quality	97.08
ENSBTAG00000030503	H2AJ	adrenal gland	present	gold quality	97.14
ENSBTAG00000030503	H2AJ	adrenal gland	present	gold quality	89.07
ENSBTAG00000030503	H2AJ	thymus	present	gold quality	95.4
ENSBTAG00000030503	H2AJ	bone marrow	present	gold quality	91.87
ENSBTAG00000030503	H2AJ	bone marrow	present	gold quality	91.92
ENSBTAG00000030503	H2AJ	supraspinatus muscle	present	gold quality	87.95
ENSBTAG00000030503	H2AJ	supraspinatus muscle	present	gold quality	88.01
ENSBTAG00000030503	H2AJ	muscle tissue	present	gold quality	86.8
ENSBTAG00000030503	H2AJ	muscle tissue	present	gold quality	86.81
ENSBTAG00000030503	H2AJ	muscle tissue	present	gold quality	82.69
ENSBTAG00000030503	H2AJ	muscle tissue	present	gold quality	85.56
ENSBTAG00000030503	H2AJ	muscle tissue	present	gold quality	78.49
ENSBTAG00000030503	H2AJ	muscle tissue	present	gold quality	88.81
ENSBTAG00000030503	H2AJ	muscle tissue	present	gold quality	79.71
ENSBTAG00000030503	H2AJ	abdominal lymph node	present	gold quality	93.49
ENSBTAG00000030503	H2AJ	mesenteric lymph node	present	gold quality	95.31
ENSBTAG00000030503	H2AJ	mesenteric lymph node	present	gold quality	95.31
ENSBTAG00000030503	H2AJ	corpus luteum	present	gold quality	85.07
ENSBTAG00000030503	H2AJ	corpus luteum	present	gold quality	85.27
ENSBTAG00000030503	H2AJ	trachea	present	gold quality	91.3
ENSBTAG00000030503	H2AJ	trachea	present	gold quality	91.3
ENSBTAG00000030503	H2AJ	floor plate of diencephalon	present	gold quality	88.57
ENSBTAG00000030503	H2AJ	uterine tube infundibulum	present	gold quality	93.47
ENSBTAG00000030503	H2AJ	uterine tube infundibulum	present	gold quality	95.22
ENSBTAG00000030503	H2AJ	mammary gland fat	present	gold quality	94.61
ENSBTAG00000030503	H2AJ	caput epididymis	present	gold quality	96.6
ENSBTAG00000030503	H2AJ	corpus epididymis	present	gold quality	96.56
ENSBTAG00000030503	H2AJ	dorsal thalamus	present	gold quality	91.89
ENSBTAG00000030503	H2AJ	conceptus	present	gold quality	95.43
ENSBTAG00000030503	H2AJ	oviduct epithelium	present	gold quality	95.78
ENSBTAG00000030503	H2AJ	olfactory segment of nasal mucosa	present	gold quality	98.45
ENSBTAG00000030503	H2AJ	olfactory segment of nasal mucosa	present	gold quality	98.28
ENSBTAG00000030503	H2AJ	digestive system secreted substance	present	gold quality	97.68
ENSBTAG00000030503	H2AJ	abomasum	present	gold quality	95.34
ENSBTAG00000030503	H2AJ	abomasum	present	gold quality	95.29
ENSBTAG00000030503	H2AJ	abomasum	present	gold quality	95.4
ENSBTAG00000030503	H2AJ	ruminant reticulum	present	gold quality	96.88
ENSBTAG00000030503	H2AJ	ruminant reticulum	present	gold quality	96.89
ENSBTAG00000030503	H2AJ	omasum	present	gold quality	96.99
ENSBTAG00000030503	H2AJ	omasum	present	gold quality	96.99
ENSBTAG00000030503	H2AJ	rumen	present	gold quality	97.41
ENSBTAG00000030503	H2AJ	rumen	present	gold quality	96.44
ENSBTAG00000030503	H2AJ	rumen	present	gold quality	97.01
ENSBTAG00000030503	H2AJ	rumen	present	gold quality	96.13
ENSBTAG00000030503	H2AJ	rumen	present	gold quality	97.61
ENSBTAG00000030503	H2AJ	surface of tongue	present	gold quality	97.92
ENSBTAG00000030503	H2AJ	surface of tongue	present	gold quality	97.9
ENSBTAG00000030503	H2AJ	pigment epithelium of eye	present	gold quality	91.85
ENSBTAG00000030503	H2AJ	pigment epithelium of eye	present	gold quality	91.94
ENSBTAG00000030503	H2AJ	rumen epithelium	present	gold quality	94.46
ENSBTAG00000030503	H2AJ	rumen epithelium	present	gold quality	95.99
ENSBTAG00000030503	H2AJ	rumen epithelium	present	gold quality	97.7
ENSBTAG00000030503	H2AJ	rumen papilla	present	gold quality	97.61
ENSBTAG00000030503	H2AJ	rumen papilla	present	gold quality	91.88
ENSBTAG00000030503	H2AJ	rumen papilla	present	gold quality	97.63
ENSBTAG00000030503	H2AJ	spiral colon	present	gold quality	93.07
ENSBTAG00000030503	H2AJ	omental fat pad	present	gold quality	89.09
ENSBTAG00000030503	H2AJ	omental fat pad	present	gold quality	87.67
ENSBTAG00000030503	H2AJ	metanephros cortex	present	gold quality	96.14
ENSBTAG00000030503	H2AJ	ampulla of uterine tube	present	gold quality	93.49
ENSBTAG00000030503	H2AJ	ampulla of uterine tube	present	gold quality	95.76
ENSBTAG00000030503	H2AJ	retropharyngeal lymph node	present	gold quality	96.57
ENSBTAG00000030503	H2AJ	temporal cortex	present	gold quality	88.37
ENSBTAG00000030503	H2AJ	temporal cortex	present	gold quality	88.02
ENSBTAG00000030503	H2AJ	isthmus of fallopian tube	present	gold quality	95.31
ENSBTAG00000030503	H2AJ	isthmus of fallopian tube	present	gold quality	95.29
ENSBTAG00000030503	H2AJ	intramuscular adipose tissue	present	gold quality	88.21
ENSBTAG00000030503	H2AJ	intramuscular adipose tissue	present	gold quality	87.53
ENSBTAG00000030503	H2AJ	scapular muscle	present	gold quality	88.31
ENSBTAG00000030503	H2AJ	parenchyma of mammary gland	present	gold quality	95.62
ENSBTAG00000032456	H2AC21	oocyte	present	gold quality	90.05
ENSBTAG00000032456	H2AC21	theca cell	present	gold quality	48.76
ENSBTAG00000032456	H2AC21	monocyte	present	gold quality	54.13
ENSBTAG00000032456	H2AC21	cumulus cell	present	gold quality	69.24
ENSBTAG00000032456	H2AC21	leukocyte	present	gold quality	82.45
ENSBTAG00000032456	H2AC21	leukocyte	present	gold quality	45.2
ENSBTAG00000032456	H2AC21	leukocyte	present	gold quality	81.27
ENSBTAG00000032456	H2AC21	leukocyte	present	gold quality	55.15
ENSBTAG00000032456	H2AC21	leukocyte	present	gold quality	56.26
ENSBTAG00000032456	H2AC21	leukocyte	present	gold quality	57.7
ENSBTAG00000032456	H2AC21	leukocyte	present	gold quality	55.6
ENSBTAG00000032456	H2AC21	leukocyte	present	gold quality	44.98
ENSBTAG00000032456	H2AC21	leukocyte	present	gold quality	81.97
ENSBTAG00000032456	H2AC21	leukocyte	present	gold quality	77.62
ENSBTAG00000032456	H2AC21	leukocyte	present	gold quality	54.22
ENSBTAG00000032456	H2AC21	neutrophil	present	gold quality	88.75
ENSBTAG00000032456	H2AC21	uterine cervix	present	gold quality	60.02
ENSBTAG00000032456	H2AC21	uterine cervix	present	gold quality	60.09
ENSBTAG00000032456	H2AC21	pituitary gland	present	gold quality	41.71
ENSBTAG00000032456	H2AC21	pituitary gland	present	gold quality	47.33
ENSBTAG00000032456	H2AC21	pituitary gland	present	gold quality	45.95
ENSBTAG00000032456	H2AC21	pituitary gland	present	gold quality	55.94
ENSBTAG00000032456	H2AC21	pituitary gland	present	gold quality	58.51
ENSBTAG00000032456	H2AC21	pituitary gland	present	gold quality	54.19
ENSBTAG00000032456	H2AC21	zone of skin	present	gold quality	49.74
ENSBTAG00000032456	H2AC21	zone of skin	present	gold quality	50.93
ENSBTAG00000032456	H2AC21	zone of skin	present	gold quality	38.08
ENSBTAG00000032456	H2AC21	lymph node	present	gold quality	52.62
ENSBTAG00000032456	H2AC21	lymph node	present	gold quality	57.31
ENSBTAG00000032456	H2AC21	ureter	present	gold quality	47.96
ENSBTAG00000032456	H2AC21	ureter	present	gold quality	48.0
ENSBTAG00000032456	H2AC21	urethra	present	gold quality	47.57
ENSBTAG00000032456	H2AC21	urethra	present	gold quality	47.51
ENSBTAG00000032456	H2AC21	adult mammalian kidney	present	gold quality	43.3
ENSBTAG00000032456	H2AC21	adult mammalian kidney	present	gold quality	44.98
ENSBTAG00000032456	H2AC21	adult mammalian kidney	present	gold quality	43.66
ENSBTAG00000032456	H2AC21	blood	present	gold quality	53.59
ENSBTAG00000032456	H2AC21	blood	present	gold quality	54.46
ENSBTAG00000032456	H2AC21	blood	present	gold quality	52.28
ENSBTAG00000032456	H2AC21	blood	present	gold quality	53.52
ENSBTAG00000032456	H2AC21	renal medulla	present	gold quality	45.3
ENSBTAG00000032456	H2AC21	renal medulla	present	gold quality	44.6
ENSBTAG00000032456	H2AC21	tongue muscle	present	gold quality	46.62
ENSBTAG00000032456	H2AC21	tongue muscle	present	gold quality	46.54
ENSBTAG00000032456	H2AC21	longissimus muscle	present	gold quality	97.81
ENSBTAG00000032456	H2AC21	longissimus muscle	present	gold quality	69.91
ENSBTAG00000032456	H2AC21	longissimus muscle	present	gold quality	41.25
