gene_order	gene_number	tissue_order	tissue_letter	canonical_gene_name	ensembl_gene_id	hpa_gene_label	compare_tissue_key	hpa_tissue_label	bgee_tissue_label	match_type	is_underlined	nTPM
2	2	20	T	H2AC4	ENSG00000278463	H2AC4	small intestine	small intestine	small intestine	exact	False	0.2
2	2	21	U	H2AC4	ENSG00000278463	H2AC4	spinal cord	spinal cord	spinal cord	exact	False	0.2
2	2	22	V	H2AC4	ENSG00000278463	H2AC4	spleen	spleen	spleen	exact	False	0.3
2	2	23	W	H2AC4	ENSG00000278463	H2AC4	stomach	stomach	stomach	exact	False	0.1
2	2	24	X	H2AC4	ENSG00000278463	H2AC4	substantia nigra	substantia nigra	substantia nigra	exact	False	0.0
2	2	25	Y	H2AC4	ENSG00000278463	H2AC4	testis	testis	testis	exact	False	0.7
2	2	26	Z	H2AC4	ENSG00000278463	H2AC4	thyroid gland	thyroid gland	thyroid gland	exact	False	0.0
2	2	27	AA	H2AC4	ENSG00000278463	H2AC4	urinary bladder	urinary bladder	urinary bladder	exact	False	0.0
2	2	28	AB	H2AC4	ENSG00000278463	H2AC4	vagina	vagina	vagina	exact	False	0.1
2	2	29	AC	H2AC4	ENSG00000278463	H2AC4	mammary gland	breast	mammary gland	safe_synonym	True	0.0
2	2	30	AD	H2AC4	ENSG00000278463	H2AC4	caudate nucleus	caudate	caudate nucleus	safe_synonym	True	0.0
2	2	31	AE	H2AC4	ENSG00000278463	H2AC4	uterine cervix	cervix	uterine cervix	safe_synonym	True	0.2
2	2	32	AF	H2AC4	ENSG00000278463	H2AC4	myocardium	heart muscle	myocardium	safe_synonym	True	0.0
2	2	33	AG	H2AC4	ENSG00000278463	H2AC4	prostate gland	prostate	prostate gland	safe_synonym	True	0.0
2	2	34	AH	H2AC4	ENSG00000278463	H2AC4	saliva-secreting gland	salivary gland	saliva-secreting gland	safe_synonym	True	0.0
2	2	35	AI	H2AC4	ENSG00000278463	H2AC4	skeletal muscle tissue	skeletal muscle	skeletal muscle tissue	safe_synonym	True	0.0
3	3	1	A	H2AC6	ENSG00000180573	H2AC6	adipose tissue	adipose tissue	adipose tissue	exact	False	13.6
3	3	2	B	H2AC6	ENSG00000180573	H2AC6	adrenal gland	adrenal gland	adrenal gland	exact	False	12.3
3	3	3	C	H2AC6	ENSG00000180573	H2AC6	amygdala	amygdala	amygdala	exact	False	11.1
3	3	4	D	H2AC6	ENSG00000180573	H2AC6	cerebellum	cerebellum	cerebellum	exact	False	6.1
3	3	5	E	H2AC6	ENSG00000180573	H2AC6	cerebral cortex	cerebral cortex	cerebral cortex	exact	False	7.4
3	3	6	F	H2AC6	ENSG00000180573	H2AC6	colon	colon	colon	exact	False	12.8
3	3	7	G	H2AC6	ENSG00000180573	H2AC6	endometrium	endometrium	endometrium	exact	False	4.6
3	3	8	H	H2AC6	ENSG00000180573	H2AC6	esophagus	esophagus	esophagus	exact	False	27.3
3	3	9	I	H2AC6	ENSG00000180573	H2AC6	fallopian tube	fallopian tube	fallopian tube	exact	False	6.9
3	3	10	J	H2AC6	ENSG00000180573	H2AC6	hypothalamus	hypothalamus	hypothalamus	exact	False	10.4
3	3	11	K	H2AC6	ENSG00000180573	H2AC6	kidney	kidney	kidney	exact	False	20.9
3	3	12	L	H2AC6	ENSG00000180573	H2AC6	liver	liver	liver	exact	False	29.5
3	3	13	M	H2AC6	ENSG00000180573	H2AC6	lung	lung	lung	exact	False	22.2
3	3	14	N	H2AC6	ENSG00000180573	H2AC6	nucleus accumbens	nucleus accumbens	nucleus accumbens	exact	False	9.7
3	3	15	O	H2AC6	ENSG00000180573	H2AC6	ovary	ovary	ovary	exact	False	12.3
3	3	16	P	H2AC6	ENSG00000180573	H2AC6	pancreas	pancreas	pancreas	exact	False	7.0
3	3	17	Q	H2AC6	ENSG00000180573	H2AC6	pituitary gland	pituitary gland	pituitary gland	exact	False	10.2
3	3	18	R	H2AC6	ENSG00000180573	H2AC6	putamen	putamen	putamen	exact	False	13.1
3	3	19	S	H2AC6	ENSG00000180573	H2AC6	retina	retina	retina	exact	False	3.8
3	3	20	T	H2AC6	ENSG00000180573	H2AC6	small intestine	small intestine	small intestine	exact	False	11.2
3	3	21	U	H2AC6	ENSG00000180573	H2AC6	spinal cord	spinal cord	spinal cord	exact	False	21.1
3	3	22	V	H2AC6	ENSG00000180573	H2AC6	spleen	spleen	spleen	exact	False	20.7
3	3	23	W	H2AC6	ENSG00000180573	H2AC6	stomach	stomach	stomach	exact	False	9.2
3	3	24	X	H2AC6	ENSG00000180573	H2AC6	substantia nigra	substantia nigra	substantia nigra	exact	False	15.3
3	3	25	Y	H2AC6	ENSG00000180573	H2AC6	testis	testis	testis	exact	False	4.6
3	3	26	Z	H2AC6	ENSG00000180573	H2AC6	thyroid gland	thyroid gland	thyroid gland	exact	False	12.4
3	3	27	AA	H2AC6	ENSG00000180573	H2AC6	urinary bladder	urinary bladder	urinary bladder	exact	False	11.6
3	3	28	AB	H2AC6	ENSG00000180573	H2AC6	vagina	vagina	vagina	exact	False	27.7
3	3	29	AC	H2AC6	ENSG00000180573	H2AC6	mammary gland	breast	mammary gland	safe_synonym	True	9.4
3	3	30	AD	H2AC6	ENSG00000180573	H2AC6	caudate nucleus	caudate	caudate nucleus	safe_synonym	True	11.9
3	3	31	AE	H2AC6	ENSG00000180573	H2AC6	uterine cervix	cervix	uterine cervix	safe_synonym	True	20.9
3	3	32	AF	H2AC6	ENSG00000180573	H2AC6	myocardium	heart muscle	myocardium	safe_synonym	True	10.8
3	3	33	AG	H2AC6	ENSG00000180573	H2AC6	prostate gland	prostate	prostate gland	safe_synonym	True	25.2
3	3	34	AH	H2AC6	ENSG00000180573	H2AC6	saliva-secreting gland	salivary gland	saliva-secreting gland	safe_synonym	True	10.4
3	3	35	AI	H2AC6	ENSG00000180573	H2AC6	skeletal muscle tissue	skeletal muscle	skeletal muscle tissue	safe_synonym	True	19.5
4	4	1	A	H2AC7	ENSG00000196866	H2AC7	adipose tissue	adipose tissue	adipose tissue	exact	False	0.7
4	4	2	B	H2AC7	ENSG00000196866	H2AC7	adrenal gland	adrenal gland	adrenal gland	exact	False	0.2
4	4	3	C	H2AC7	ENSG00000196866	H2AC7	amygdala	amygdala	amygdala	exact	False	0.2
4	4	4	D	H2AC7	ENSG00000196866	H2AC7	cerebellum	cerebellum	cerebellum	exact	False	0.0
4	4	5	E	H2AC7	ENSG00000196866	H2AC7	cerebral cortex	cerebral cortex	cerebral cortex	exact	False	0.1
4	4	6	F	H2AC7	ENSG00000196866	H2AC7	colon	colon	colon	exact	False	0.5
4	4	7	G	H2AC7	ENSG00000196866	H2AC7	endometrium	endometrium	endometrium	exact	False	0.1
4	4	8	H	H2AC7	ENSG00000196866	H2AC7	esophagus	esophagus	esophagus	exact	False	2.4
4	4	9	I	H2AC7	ENSG00000196866	H2AC7	fallopian tube	fallopian tube	fallopian tube	exact	False	0.6
4	4	10	J	H2AC7	ENSG00000196866	H2AC7	hypothalamus	hypothalamus	hypothalamus	exact	False	0.2
4	4	11	K	H2AC7	ENSG00000196866	H2AC7	kidney	kidney	kidney	exact	False	0.6
4	4	12	L	H2AC7	ENSG00000196866	H2AC7	liver	liver	liver	exact	False	1.2
4	4	13	M	H2AC7	ENSG00000196866	H2AC7	lung	lung	lung	exact	False	2.1
4	4	14	N	H2AC7	ENSG00000196866	H2AC7	nucleus accumbens	nucleus accumbens	nucleus accumbens	exact	False	0.1
4	4	15	O	H2AC7	ENSG00000196866	H2AC7	ovary	ovary	ovary	exact	False	0.6
4	4	16	P	H2AC7	ENSG00000196866	H2AC7	pancreas	pancreas	pancreas	exact	False	0.1
4	4	17	Q	H2AC7	ENSG00000196866	H2AC7	pituitary gland	pituitary gland	pituitary gland	exact	False	0.3
4	4	18	R	H2AC7	ENSG00000196866	H2AC7	putamen	putamen	putamen	exact	False	0.1
4	4	19	S	H2AC7	ENSG00000196866	H2AC7	retina	retina	retina	exact	False	0.0
4	4	20	T	H2AC7	ENSG00000196866	H2AC7	small intestine	small intestine	small intestine	exact	False	0.5
4	4	21	U	H2AC7	ENSG00000196866	H2AC7	spinal cord	spinal cord	spinal cord	exact	False	0.9
4	4	22	V	H2AC7	ENSG00000196866	H2AC7	spleen	spleen	spleen	exact	False	1.1
4	4	23	W	H2AC7	ENSG00000196866	H2AC7	stomach	stomach	stomach	exact	False	0.5
4	4	24	X	H2AC7	ENSG00000196866	H2AC7	substantia nigra	substantia nigra	substantia nigra	exact	False	0.2
4	4	25	Y	H2AC7	ENSG00000196866	H2AC7	testis	testis	testis	exact	False	0.3
4	4	26	Z	H2AC7	ENSG00000196866	H2AC7	thyroid gland	thyroid gland	thyroid gland	exact	False	0.3
4	4	27	AA	H2AC7	ENSG00000196866	H2AC7	urinary bladder	urinary bladder	urinary bladder	exact	False	0.1
4	4	28	AB	H2AC7	ENSG00000196866	H2AC7	vagina	vagina	vagina	exact	False	2.8
4	4	29	AC	H2AC7	ENSG00000196866	H2AC7	mammary gland	breast	mammary gland	safe_synonym	True	0.5
4	4	30	AD	H2AC7	ENSG00000196866	H2AC7	caudate nucleus	caudate	caudate nucleus	safe_synonym	True	0.2
4	4	31	AE	H2AC7	ENSG00000196866	H2AC7	uterine cervix	cervix	uterine cervix	safe_synonym	True	3.2
4	4	32	AF	H2AC7	ENSG00000196866	H2AC7	myocardium	heart muscle	myocardium	safe_synonym	True	0.4
4	4	33	AG	H2AC7	ENSG00000196866	H2AC7	prostate gland	prostate	prostate gland	safe_synonym	True	2.0
4	4	34	AH	H2AC7	ENSG00000196866	H2AC7	saliva-secreting gland	salivary gland	saliva-secreting gland	safe_synonym	True	0.5
4	4	35	AI	H2AC7	ENSG00000196866	H2AC7	skeletal muscle tissue	skeletal muscle	skeletal muscle tissue	safe_synonym	True	0.0
5	5	1	A	H2AC8	ENSG00000277075	H2AC8	adipose tissue	adipose tissue	adipose tissue	exact	False	4.2
5	5	2	B	H2AC8	ENSG00000277075	H2AC8	adrenal gland	adrenal gland	adrenal gland	exact	False	2.3
5	5	3	C	H2AC8	ENSG00000277075	H2AC8	amygdala	amygdala	amygdala	exact	False	1.7
5	5	4	D	H2AC8	ENSG00000277075	H2AC8	cerebellum	cerebellum	cerebellum	exact	False	2.5
5	5	5	E	H2AC8	ENSG00000277075	H2AC8	cerebral cortex	cerebral cortex	cerebral cortex	exact	False	1.2
5	5	6	F	H2AC8	ENSG00000277075	H2AC8	colon	colon	colon	exact	False	7.7
5	5	7	G	H2AC8	ENSG00000277075	H2AC8	endometrium	endometrium	endometrium	exact	False	0.8
5	5	8	H	H2AC8	ENSG00000277075	H2AC8	esophagus	esophagus	esophagus	exact	False	8.4
5	5	9	I	H2AC8	ENSG00000277075	H2AC8	fallopian tube	fallopian tube	fallopian tube	exact	False	7.5
5	5	10	J	H2AC8	ENSG00000277075	H2AC8	hypothalamus	hypothalamus	hypothalamus	exact	False	2.2
5	5	11	K	H2AC8	ENSG00000277075	H2AC8	kidney	kidney	kidney	exact	False	11.2
5	5	12	L	H2AC8	ENSG00000277075	H2AC8	liver	liver	liver	exact	False	5.5
5	5	13	M	H2AC8	ENSG00000277075	H2AC8	lung	lung	lung	exact	False	7.7
5	5	14	N	H2AC8	ENSG00000277075	H2AC8	nucleus accumbens	nucleus accumbens	nucleus accumbens	exact	False	1.5
5	5	15	O	H2AC8	ENSG00000277075	H2AC8	ovary	ovary	ovary	exact	False	6.5
5	5	16	P	H2AC8	ENSG00000277075	H2AC8	pancreas	pancreas	pancreas	exact	False	1.0
5	5	17	Q	H2AC8	ENSG00000277075	H2AC8	pituitary gland	pituitary gland	pituitary gland	exact	False	3.3
5	5	18	R	H2AC8	ENSG00000277075	H2AC8	putamen	putamen	putamen	exact	False	1.5
5	5	19	S	H2AC8	ENSG00000277075	H2AC8	retina	retina	retina	exact	False	1.5
5	5	20	T	H2AC8	ENSG00000277075	H2AC8	small intestine	small intestine	small intestine	exact	False	4.5
5	5	21	U	H2AC8	ENSG00000277075	H2AC8	spinal cord	spinal cord	spinal cord	exact	False	10.8
5	5	22	V	H2AC8	ENSG00000277075	H2AC8	spleen	spleen	spleen	exact	False	9.3
5	5	23	W	H2AC8	ENSG00000277075	H2AC8	stomach	stomach	stomach	exact	False	5.1
5	5	24	X	H2AC8	ENSG00000277075	H2AC8	substantia nigra	substantia nigra	substantia nigra	exact	False	3.0
5	5	25	Y	H2AC8	ENSG00000277075	H2AC8	testis	testis	testis	exact	False	4.1
5	5	26	Z	H2AC8	ENSG00000277075	H2AC8	thyroid gland	thyroid gland	thyroid gland	exact	False	5.6
