gene_name,species_dir,species_name,ensembl_gene_id,tissue,cell_mean_score,cell_std_score,cell_n,cell_status,map_label,class,expression_score,agg_expression_score
H2AC19,bos_taurus,Bos taurus,ENSBTAG00000046003,Ammon's horn,62.18,0.0,1,present_gold,H2AC19:VGNC:83602,clustered,62.18,62.18
H2AC19,bos_taurus,Bos taurus,ENSBTAG00000046003,abdominal lymph node,0.0,0.0,0,observed_zero,H2AC19:VGNC:83602,clustered,0.0,0.0
H2AC19,bos_taurus,Bos taurus,ENSBTAG00000046003,abomasum,85.87666666666667,2.054904701764373,3,present_gold,H2AC19:VGNC:83602,clustered,85.87666666666667,85.87666666666667
H2AC19,bos_taurus,Bos taurus,ENSBTAG00000046003,adenohypophysis,78.54,0.1555634918610396,2,present_gold,H2AC19:VGNC:83602,clustered,78.54,78.54
H2AC19,bos_taurus,Bos taurus,ENSBTAG00000046003,adipose tissue,60.99400000000001,18.56055845065013,5,present_gold,H2AC19:VGNC:83602,clustered,60.99400000000001,60.99400000000001
H2AC19,bos_taurus,Bos taurus,ENSBTAG00000046003,adrenal gland,75.65,0.3252691193458074,2,present_gold,H2AC19:VGNC:83602,clustered,75.65,75.65
H2AC19,bos_taurus,Bos taurus,ENSBTAG00000046003,adult mammalian kidney,35.64,3.4881943753179825,3,present_gold,H2AC19:VGNC:83602,clustered,35.64,35.64
H2AC19,bos_taurus,Bos taurus,ENSBTAG00000046003,ampulla of uterine tube,68.07000000000001,9.107535341682734,2,present_gold,H2AC19:VGNC:83602,clustered,68.07000000000001,68.07000000000001
H2AC19,bos_taurus,Bos taurus,ENSBTAG00000046003,anterior segment of eyeball,83.89,0.0,1,present_gold,H2AC19:VGNC:83602,clustered,83.89,83.89
H2AC19,bos_taurus,Bos taurus,ENSBTAG00000046003,aorta,71.325,0.1767766952966369,2,present_gold,H2AC19:VGNC:83602,clustered,71.325,71.325
H2AC19,bos_taurus,Bos taurus,ENSBTAG00000046003,ascending colon,69.92500000000001,0.0777817459305198,2,present_gold,H2AC19:VGNC:83602,clustered,69.92500000000001,69.92500000000001
H2AC19,bos_taurus,Bos taurus,ENSBTAG00000046003,biceps femoris,0.0,0.0,0,observed_zero,H2AC19:VGNC:83602,clustered,0.0,0.0
H2AC19,bos_taurus,Bos taurus,ENSBTAG00000046003,blood,36.94,0.3676955262170069,2,present_gold,H2AC19:VGNC:83602,clustered,36.94,36.94
H2AC19,bos_taurus,Bos taurus,ENSBTAG00000046003,bone marrow,69.07,0.0424264068711844,2,present_gold,H2AC19:VGNC:83602,clustered,69.07,69.07
H2AC19,bos_taurus,Bos taurus,ENSBTAG00000046003,brain,45.81,0.0,1,present_gold,H2AC19:VGNC:83602,clustered,45.81,45.81
H2AC19,bos_taurus,Bos taurus,ENSBTAG00000046003,caecum,54.22666666666667,17.83723726739467,3,present_gold,H2AC19:VGNC:83602,clustered,54.22666666666667,54.22666666666667
H2AC19,bos_taurus,Bos taurus,ENSBTAG00000046003,caput epididymis,72.86,0.0,1,present_gold,H2AC19:VGNC:83602,clustered,72.86,72.86
H2AC19,bos_taurus,Bos taurus,ENSBTAG00000046003,cardiac atrium,65.91,0.0424264068711944,2,present_gold,H2AC19:VGNC:83602,clustered,65.91,65.91
H2AC19,bos_taurus,Bos taurus,ENSBTAG00000046003,cardiac ventricle,64.73,0.0,1,present_gold,H2AC19:VGNC:83602,clustered,64.73,64.73
H2AC19,bos_taurus,Bos taurus,ENSBTAG00000046003,cerebellum,50.715,0.0636396103067866,2,present_gold,H2AC19:VGNC:83602,clustered,50.715,50.715
H2AC19,bos_taurus,Bos taurus,ENSBTAG00000046003,cerebral cortex,59.15,2.5880108191427613,2,present_gold,H2AC19:VGNC:83602,clustered,59.15,59.15
H2AC19,bos_taurus,Bos taurus,ENSBTAG00000046003,choroid plexus,0.0,0.0,0,observed_zero,H2AC19:VGNC:83602,clustered,0.0,0.0
