species_count	selected_species_dirs	selected_species_names	gene_name	anatomical_entity	gene_tissue_label	gene_class	canonical_label	gene_number	anatomical_entity_letter	plot_label	species_order	species_dir	species_name	cell_mean_score	cell_std_score	cell_n	cell_status	expression_score	plot_order
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	cerebellum	H2AJ:cerebellum	variant	H2AJ:HGNC:14456	5	D	5:D	4	sus_scrofa	Sus scrofa	85.26666666666667	2.2001893857878114	3	present_gold	85.26666666666667	82
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	cerebral cortex	H2AJ:cerebral cortex	variant	H2AJ:HGNC:14456	5	E	5:E	1	human	Homo sapiens	79.38333333333334	4.786076159026306	9	present_gold	79.38333333333334	83
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	cerebral cortex	H2AJ:cerebral cortex	variant	H2AJ:HGNC:14456	5	E	5:E	2	bos_taurus	Bos taurus	90.62	0.1838477631085059	2	present_gold	90.62	83
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	cerebral cortex	H2AJ:cerebral cortex	variant	H2AJ:HGNC:14456	5	E	5:E	3	canis_lupus_familiaris	Canis lupus familiaris	83.14500000000001	1.053589103967952	2	present_gold	83.14500000000001	83
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	cerebral cortex	H2AJ:cerebral cortex	variant	H2AJ:HGNC:14456	5	E	5:E	4	sus_scrofa	Sus scrofa	72.66	0.0	1	present_gold	72.66	83
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	colon	H2AJ:colon	variant	H2AJ:HGNC:14456	5	F	5:F	1	human	Homo sapiens	94.08176470588236	5.216568837960107	17	present_gold	94.08176470588236	84
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	colon	H2AJ:colon	variant	H2AJ:HGNC:14456	5	F	5:F	2	bos_taurus	Bos taurus	93.29	0.0	1	present_gold	93.29	84
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	colon	H2AJ:colon	variant	H2AJ:HGNC:14456	5	F	5:F	3	canis_lupus_familiaris	Canis lupus familiaris	92.155	1.3930003589374975	2	present_gold	92.155	84
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	colon	H2AJ:colon	variant	H2AJ:HGNC:14456	5	F	5:F	4	sus_scrofa	Sus scrofa	92.025	1.619274528917198	2	present_gold	92.025	84
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	frontal cortex	H2AJ:frontal cortex	variant	H2AJ:HGNC:14456	5	G	5:G	1	human	Homo sapiens	79.24166666666666	4.694839783020853	18	present_gold	79.24166666666666	85
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	frontal cortex	H2AJ:frontal cortex	variant	H2AJ:HGNC:14456	5	G	5:G	2	bos_taurus	Bos taurus	91.02	1.1980400661079729	3	present_gold	91.02	85
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	frontal cortex	H2AJ:frontal cortex	variant	H2AJ:HGNC:14456	5	G	5:G	3	canis_lupus_familiaris	Canis lupus familiaris	87.94333333333334	5.890588538790784	3	present_gold	87.94333333333334	85
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	frontal cortex	H2AJ:frontal cortex	variant	H2AJ:HGNC:14456	5	G	5:G	4	sus_scrofa	Sus scrofa	84.03142857142858	2.915261157949251	7	present_gold	84.03142857142858	85
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	heart	H2AJ:heart	variant	H2AJ:HGNC:14456	5	H	5:H	1	human	Homo sapiens	91.80333333333331	5.969623901370129	15	present_gold	91.80333333333331	86
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	heart	H2AJ:heart	variant	H2AJ:HGNC:14456	5	H	5:H	2	bos_taurus	Bos taurus	87.3325	3.923657944656573	4	present_gold	87.3325	86
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	heart	H2AJ:heart	variant	H2AJ:HGNC:14456	5	H	5:H	3	canis_lupus_familiaris	Canis lupus familiaris	77.39666666666666	7.514288611261434	3	present_gold	77.39666666666666	86
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	heart	H2AJ:heart	variant	H2AJ:HGNC:14456	5	H	5:H	4	sus_scrofa	Sus scrofa	90.205	4.072020383053109	6	present_gold	90.205	86
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	hypothalamus	H2AJ:hypothalamus	variant	H2AJ:HGNC:14456	5	I	5:I	1	human	Homo sapiens	86.48333333333333	2.8342891945063124	15	present_gold	86.48333333333333	87
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	hypothalamus	H2AJ:hypothalamus	variant	H2AJ:HGNC:14456	5	I	5:I	2	bos_taurus	Bos taurus	82.09666666666668	4.152713972010753	3	present_gold	82.09666666666668	87
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	hypothalamus	H2AJ:hypothalamus	variant	H2AJ:HGNC:14456	5	I	5:I	3	canis_lupus_familiaris	Canis lupus familiaris	82.79	0.0	1	present_gold	82.79	87
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	hypothalamus	H2AJ:hypothalamus	variant	H2AJ:HGNC:14456	5	I	5:I	4	sus_scrofa	Sus scrofa	84.82	1.6263455967290572	2	present_gold	84.82	87
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	kidney	H2AJ:kidney	variant	H2AJ:HGNC:14456	5	J	5:J	1	human	Homo sapiens	80.67833333333333	9.622744757431049	6	present_gold	80.67833333333333	88
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	kidney	H2AJ:kidney	variant	H2AJ:HGNC:14456	5	J	5:J	2	bos_taurus	Bos taurus	95.61	0.0	1	present_gold	95.61	88
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	kidney	H2AJ:kidney	variant	H2AJ:HGNC:14456	5	J	5:J	3	canis_lupus_familiaris	Canis lupus familiaris	91.58	0.0	1	present_gold	91.58	88
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	kidney	H2AJ:kidney	variant	H2AJ:HGNC:14456	5	J	5:J	4	sus_scrofa	Sus scrofa	98.28	0.0	1	present_gold	98.28	88
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	liver	H2AJ:liver	variant	H2AJ:HGNC:14456	5	K	5:K	1	human	Homo sapiens	93.1590476190476	3.027084248516887	21	present_gold	93.1590476190476	89
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	liver	H2AJ:liver	variant	H2AJ:HGNC:14456	5	K	5:K	2	bos_taurus	Bos taurus	94.906875	1.2721043916807018	16	present_gold	94.906875	89
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	liver	H2AJ:liver	variant	H2AJ:HGNC:14456	5	K	5:K	3	canis_lupus_familiaris	Canis lupus familiaris	92.74714285714286	3.311342699901428	7	present_gold	92.74714285714286	89
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	liver	H2AJ:liver	variant	H2AJ:HGNC:14456	5	K	5:K	4	sus_scrofa	Sus scrofa	97.355	1.5365903813313395	6	present_gold	97.355	89
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	lung	H2AJ:lung	variant	H2AJ:HGNC:14456	5	L	5:L	1	human	Homo sapiens	89.01866666666666	6.437956493292248	15	present_gold	89.01866666666666	90
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	lung	H2AJ:lung	variant	H2AJ:HGNC:14456	5	L	5:L	2	bos_taurus	Bos taurus	94.69428571428573	1.7957250823632689	7	present_gold	94.69428571428573	90
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	lung	H2AJ:lung	variant	H2AJ:HGNC:14456	5	L	5:L	3	canis_lupus_familiaris	Canis lupus familiaris	89.69	2.7901612856607367	4	present_gold	89.69	90
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	lung	H2AJ:lung	variant	H2AJ:HGNC:14456	5	L	5:L	4	sus_scrofa	Sus scrofa	89.2475	3.5184501796482306	4	present_gold	89.2475	90
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	lymph node	H2AJ:lymph node	variant	H2AJ:HGNC:14456	5	M	5:M	1	human	Homo sapiens	92.42166666666668	4.271830599013342	6	present_gold	92.42166666666668	91
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	lymph node	H2AJ:lymph node	variant	H2AJ:HGNC:14456	5	M	5:M	2	bos_taurus	Bos taurus	95.715	0.190918830920365	2	present_gold	95.715	91
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	lymph node	H2AJ:lymph node	variant	H2AJ:HGNC:14456	5	M	5:M	3	canis_lupus_familiaris	Canis lupus familiaris	77.865	19.947482297272508	2	present_gold	77.865	91
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	lymph node	H2AJ:lymph node	variant	H2AJ:HGNC:14456	5	M	5:M	4	sus_scrofa	Sus scrofa	94.69	0.0	1	present_gold	94.69	91
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	metanephros cortex	H2AJ:metanephros cortex	variant	H2AJ:HGNC:14456	5	N	5:N	1	human	Homo sapiens	97.705	0.7424621202458729	2	present_gold	97.705	92
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	metanephros cortex	H2AJ:metanephros cortex	variant	H2AJ:HGNC:14456	5	N	5:N	2	bos_taurus	Bos taurus	96.14	0.0	1	present_gold	96.14	92
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	metanephros cortex	H2AJ:metanephros cortex	variant	H2AJ:HGNC:14456	5	N	5:N	3	canis_lupus_familiaris	Canis lupus familiaris	96.89	0.0	1	present_gold	96.89	92
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	metanephros cortex	H2AJ:metanephros cortex	variant	H2AJ:HGNC:14456	5	N	5:N	4	sus_scrofa	Sus scrofa	97.195	0.2192031021678213	2	present_gold	97.195	92
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	ovary	H2AJ:ovary	variant	H2AJ:HGNC:14456	5	O	5:O	1	human	Homo sapiens	85.0281818181818	10.856731384889116	11	present_gold	85.0281818181818	93
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	ovary	H2AJ:ovary	variant	H2AJ:HGNC:14456	5	O	5:O	2	bos_taurus	Bos taurus	92.99	3.132187733837166	4	present_gold	92.99	93
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	ovary	H2AJ:ovary	variant	H2AJ:HGNC:14456	5	O	5:O	3	canis_lupus_familiaris	Canis lupus familiaris	97.85	0.0	1	present_gold	97.85	93
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	ovary	H2AJ:ovary	variant	H2AJ:HGNC:14456	5	O	5:O	4	sus_scrofa	Sus scrofa	98.76	0.8524670081592556	3	present_gold	98.76	93
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	pituitary gland	H2AJ:pituitary gland	variant	H2AJ:HGNC:14456	5	P	5:P	1	human	Homo sapiens	88.48461538461538	2.524762745898499	13	present_gold	88.48461538461538	94
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	pituitary gland	H2AJ:pituitary gland	variant	H2AJ:HGNC:14456	5	P	5:P	2	bos_taurus	Bos taurus	95.74333333333334	1.892264956782393	6	present_gold	95.74333333333334	94
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	pituitary gland	H2AJ:pituitary gland	variant	H2AJ:HGNC:14456	5	P	5:P	3	canis_lupus_familiaris	Canis lupus familiaris	96.84	1.5998749951167994	3	present_gold	96.84	94
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	pituitary gland	H2AJ:pituitary gland	variant	H2AJ:HGNC:14456	5	P	5:P	4	sus_scrofa	Sus scrofa	92.69	1.7111984104714462	2	present_gold	92.69	94
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	prefrontal cortex	H2AJ:prefrontal cortex	variant	H2AJ:HGNC:14456	5	Q	5:Q	1	human	Homo sapiens	84.36625	3.5915414020803302	8	present_gold	84.36625	95
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	prefrontal cortex	H2AJ:prefrontal cortex	variant	H2AJ:HGNC:14456	5	Q	5:Q	2	bos_taurus	Bos taurus	79.97	0.0	1	present_gold	79.97	95
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	prefrontal cortex	H2AJ:prefrontal cortex	variant	H2AJ:HGNC:14456	5	Q	5:Q	3	canis_lupus_familiaris	Canis lupus familiaris	79.72	0.0	1	present_gold	79.72	95
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	prefrontal cortex	H2AJ:prefrontal cortex	variant	H2AJ:HGNC:14456	5	Q	5:Q	4	sus_scrofa	Sus scrofa	84.5	0.0	1	present_gold	84.5	95
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	skeletal muscle tissue	H2AJ:skeletal muscle tissue	variant	H2AJ:HGNC:14456	5	R	5:R	1	human	Homo sapiens	81.93083333333333	6.782065196776963	12	present_gold	81.93083333333333	96
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	skeletal muscle tissue	H2AJ:skeletal muscle tissue	variant	H2AJ:HGNC:14456	5	R	5:R	2	bos_taurus	Bos taurus	90.7275	4.494829436882633	4	present_gold	90.7275	96
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	skeletal muscle tissue	H2AJ:skeletal muscle tissue	variant	H2AJ:HGNC:14456	5	R	5:R	3	canis_lupus_familiaris	Canis lupus familiaris	91.89	1.499066376115484	2	present_gold	91.89	96
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	skeletal muscle tissue	H2AJ:skeletal muscle tissue	variant	H2AJ:HGNC:14456	5	R	5:R	4	sus_scrofa	Sus scrofa	86.565	0.6010407640085614	2	present_gold	86.565	96
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	spleen	H2AJ:spleen	variant	H2AJ:HGNC:14456	5	S	5:S	1	human	Homo sapiens	95.63666666666668	0.6135490398023803	12	present_gold	95.63666666666668	97
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	spleen	H2AJ:spleen	variant	H2AJ:HGNC:14456	5	S	5:S	2	bos_taurus	Bos taurus	95.172	1.251207416857817	5	present_gold	95.172	97
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	spleen	H2AJ:spleen	variant	H2AJ:HGNC:14456	5	S	5:S	3	canis_lupus_familiaris	Canis lupus familiaris	90.49333333333334	7.610534365820404	3	present_gold	90.49333333333334	97
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	spleen	H2AJ:spleen	variant	H2AJ:HGNC:14456	5	S	5:S	4	sus_scrofa	Sus scrofa	85.76428571428572	6.336683825532239	7	present_gold	85.76428571428572	97
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	testis	H2AJ:testis	variant	H2AJ:HGNC:14456	5	T	5:T	1	human	Homo sapiens	91.1946153846154	12.702982993103507	13	present_gold	91.1946153846154	98
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	testis	H2AJ:testis	variant	H2AJ:HGNC:14456	5	T	5:T	2	bos_taurus	Bos taurus	77.035	4.003761980937428	6	present_gold	77.035	98
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	testis	H2AJ:testis	variant	H2AJ:HGNC:14456	5	T	5:T	3	canis_lupus_familiaris	Canis lupus familiaris	61.29777777777778	12.560789961003428	9	present_gold	61.29777777777778	98
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AJ	testis	H2AJ:testis	variant	H2AJ:HGNC:14456	5	T	5:T	4	sus_scrofa	Sus scrofa	72.0	15.396454137235622	3	present_gold	72.0	98
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AZ1	adipose tissue	H2AZ1:adipose tissue	variant	H2AZ1:HGNC:4741	6	A	6:A	1	human	Homo sapiens	97.64	0.2576561015514012	16	present_gold	97.64	99
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AZ1	adipose tissue	H2AZ1:adipose tissue	variant	H2AZ1:HGNC:4741	6	A	6:A	2	bos_taurus	Bos taurus	93.18166666666669	1.744275398744896	6	present_gold	93.18166666666669	99
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AZ1	adipose tissue	H2AZ1:adipose tissue	variant	H2AZ1:HGNC:4741	6	A	6:A	3	canis_lupus_familiaris	Canis lupus familiaris	96.26	0.0	1	present_gold	96.26	99
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AZ1	adipose tissue	H2AZ1:adipose tissue	variant	H2AZ1:HGNC:4741	6	A	6:A	4	sus_scrofa	Sus scrofa	92.16	1.7536248173426408	2	present_gold	92.16	99
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AZ1	adult mammalian kidney	H2AZ1:adult mammalian kidney	variant	H2AZ1:HGNC:4741	6	B	6:B	1	human	Homo sapiens	96.835	1.9303277920123785	14	present_gold	96.835	100
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AZ1	adult mammalian kidney	H2AZ1:adult mammalian kidney	variant	H2AZ1:HGNC:4741	6	B	6:B	2	bos_taurus	Bos taurus	93.4825	1.6848813014571689	4	present_gold	93.4825	100
