species_count	selected_species_dirs	selected_species_names	gene_name	anatomical_entity	gene_tissue_label	gene_class	canonical_label	gene_number	anatomical_entity_letter	plot_label	selected_values_csv	n_species	mean_score	std_score	min_score	max_score	range_score	error_bar_low	error_bar_high	plot_order
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AZ1	liver	H2AZ1:liver	variant	H2AZ1:HGNC:4741	5	I	5:I	95.572609,90.137500,92.921429,92.651429,91.655000	5	92.58759316770184	1.9936477424885224	90.1375	95.57260869565218	5.435108695652176	90.59394542521332	94.58124091019036	23
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AZ1	lung	H2AZ1:lung	variant	H2AZ1:HGNC:4741	5	J	5:J	98.176364,95.870000,98.537500,96.835000,93.837500	5	96.65127272727273	1.9003430842376616	93.8375	98.5375	4.699999999999989	94.75092964303506	98.5516158115104	24
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AZ1	prefrontal cortex	H2AZ1:prefrontal cortex	variant	H2AZ1:HGNC:4741	5	K	5:K	97.592000,95.380000,96.360000,98.327500,96.260000	5	96.7839	1.168420322486733	95.38	98.3275	2.947500000000005	95.61547967751324	97.95232032248671	25
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AZ1	skeletal muscle tissue	H2AZ1:skeletal muscle tissue	variant	H2AZ1:HGNC:4741	5	L	5:L	96.186875,93.677500,96.830000,95.670000,93.990000	5	95.270875	1.3791947095588086	93.6775	96.83	3.1525000000000034	93.8916802904412	96.6500697095588	26
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AZ1	spleen	H2AZ1:spleen	variant	H2AZ1:HGNC:4741	5	M	5:M	98.736667,96.928000,97.703333,97.915000,96.281429	5	97.51288571428572	0.9426271807104092	96.28142857142858	98.73666666666666	2.4552380952380872	96.57025853357533	98.45551289499612	27
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AZ1	testis	H2AZ1:testis	variant	H2AZ1:HGNC:4741	5	N	5:N	98.533077,91.763333,99.209000,98.636667,97.920000	5	97.21241538461538	3.080266219400525	91.76333333333334	99.209	7.445666666666668	94.13214916521486	100.29268160401593	28
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	MACROH2A2	adipose tissue	MACROH2A2:adipose tissue	variant	MACROH2A2:HGNC:14453	6	A	6:A	71.828462,62.291667,73.390000,51.860000,60.435000	5	63.96102564102564	8.83822016632396	51.86	73.39	21.53	55.12280547470168	72.7992458073496	29
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	MACROH2A2	adult mammalian kidney	MACROH2A2:adult mammalian kidney	variant	MACROH2A2:HGNC:14453	6	B	6:B	83.384167,49.720000,80.086667,64.683333,58.323333	5	67.23949999999999	14.306159944622149	49.72	83.38416666666667	33.664166666666674	52.93334005537785	81.54565994462214	30
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	MACROH2A2	cerebellum	MACROH2A2:cerebellum	variant	MACROH2A2:HGNC:14453	6	C	6:C	88.379286,74.180000,82.522500,73.710000,77.073333	5	79.17302380952381	6.228118997966755	73.71000000000001	88.37928571428571	14.669285714285706	72.94490481155705	85.40114280749057	31
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	MACROH2A2	cerebral cortex	MACROH2A2:cerebral cortex	variant	MACROH2A2:HGNC:14453	6	D	6:D	84.423333,71.295000,61.050000,65.470000,70.550000	5	70.55766666666668	8.790342838719218	61.05	84.42333333333333	23.37333333333333	61.76732382794746	79.34800950538589	32
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	MACROH2A2	colon	MACROH2A2:colon	variant	MACROH2A2:HGNC:14453	6	E	6:E	82.135000,55.640000,56.510000,54.610000,0.000000	5	49.779	30.115842259515173	0.0	82.135	82.135	19.663157740484824	79.89484225951517	33
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	MACROH2A2	frontal cortex	MACROH2A2:frontal cortex	variant	MACROH2A2:HGNC:14453	6	F	6:F	81.826316,68.276667,64.700000,53.020000,61.730000	5	65.91059649122806	10.535877011933456	53.02	81.82631578947368	28.80631578947368	55.374719479294605	76.44647350316151	34
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	MACROH2A2	heart	MACROH2A2:heart	variant	MACROH2A2:HGNC:14453	6	G	6:G	84.951333,62.845000,81.186667,65.606000,72.931667	5	73.50413333333333	9.570593736951633	62.845	84.95133333333334	22.10633333333334	63.93353959638169	83.07472707028496	35
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	MACROH2A2	kidney	MACROH2A2:kidney	variant	MACROH2A2:HGNC:14453	6	H	6:H	87.330000,50.040000,66.790000,61.295000,64.160000	5	65.923	13.562886676515438	50.04	87.33	37.29	52.36011332348456	79.48588667651543	36
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	MACROH2A2	liver	MACROH2A2:liver	variant	MACROH2A2:HGNC:14453	6	I	6:I	82.710000,47.188000,45.950000,0.000000,52.740000	5	45.7176	29.62290834472537	0.0	82.71000000000001	82.71000000000001	16.09469165527463	75.34050834472538	37
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	MACROH2A2	lung	MACROH2A2:lung	variant	MACROH2A2:HGNC:14453	6	J	6:J	79.487500,49.988571,81.590000,41.200000,51.870000	5	60.82721428571429	18.454233531349704	41.2	81.59	40.39	42.372980754364576	79.28144781706399	38
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	MACROH2A2	prefrontal cortex	MACROH2A2:prefrontal cortex	variant	MACROH2A2:HGNC:14453	6	K	6:K	82.552500,65.470000,59.640000,72.565000,64.080000	5	68.8615	8.952101289641448	59.64	82.55250000000001	22.91250000000001	59.90939871035856	77.81360128964145	39
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	MACROH2A2	skeletal muscle tissue	MACROH2A2:skeletal muscle tissue	variant	MACROH2A2:HGNC:14453	6	L	6:L	81.981250,72.480000,51.025000,60.660000,53.690000	5	63.96725	13.048301745342188	51.025	81.98125	30.956250000000004	50.91894825465781	77.0155517453422	40
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	MACROH2A2	spleen	MACROH2A2:spleen	variant	MACROH2A2:HGNC:14453	6	M	6:M	71.566667,50.048000,46.216667,0.000000,52.495000	5	44.065266666666666	26.50262606107805	0.0	71.56666666666666	71.56666666666666	17.562640605588616	70.56789272774472	41
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	MACROH2A2	testis	MACROH2A2:testis	variant	MACROH2A2:HGNC:14453	6	N	6:N	79.302308,59.833333,78.120000,55.383333,55.303333	5	65.58846153846154	12.12599518679671	55.303333333333335	79.30230769230769	23.99897435897436	53.46246635166484	77.71445672525826	42
