Gene ID	Gene name	Anatomical entity name	cell_mean_score	cell_std_score	cell_n	cell_status	Expression score	Expression std	Expression n	raw_row_count	qualifying_row_count
ENSFCAG00000043173	LOC101083265	testis	0.0	0.0	0	observed_zero	0.0	0.0	0	3	0
ENSFCAG00000043173	LOC101083265	tip of external ear	0.0	0.0	0	observed_zero	0.0	0.0	0	1	0
ENSFCAG00000043173	LOC101083265	uterus	0.0	0.0	0	observed_zero	0.0	0.0	0	1	0
ENSFCAG00000043173	LOC101083265	zone of skin	0.0	0.0	0	observed_zero	0.0	0.0	0	1	0
ENSFCAG00000044530	LOC101094019	adult mammalian kidney	0.0	0.0	0	observed_zero	0.0	0.0	0	2	0
ENSFCAG00000044530	LOC101094019	brain	0.0	0.0	0	observed_zero	0.0	0.0	0	2	0
ENSFCAG00000044530	LOC101094019	embryo	31.16	0.0	1	present_gold	31.16	0.0	1	1	1
ENSFCAG00000044530	LOC101094019	embryonic head	0.0	0.0	0	observed_zero	0.0	0.0	0	1	0
ENSFCAG00000044530	LOC101094019	eyeball of camera-type eye	39.72	0.0	1	present_gold	39.72	0.0	1	1	1
ENSFCAG00000044530	LOC101094019	liver	69.87	0.0	1	present_gold	69.87	0.0	1	2	1
ENSFCAG00000044530	LOC101094019	prefrontal cortex	13.72	0.0	1	present_gold	13.72	0.0	1	1	1
ENSFCAG00000044530	LOC101094019	spleen	41.09	0.0	1	present_gold	41.09	0.0	1	1	1
ENSFCAG00000044530	LOC101094019	testis	26.695	3.93858477120907	2	present_gold	26.695	3.93858477120907	2	3	2
ENSFCAG00000044530	LOC101094019	tip of external ear	49.66	0.0	1	present_gold	49.66	0.0	1	1	1
ENSFCAG00000044530	LOC101094019	uterus	0.0	0.0	0	observed_zero	0.0	0.0	0	1	0
ENSFCAG00000044530	LOC101094019	zone of skin	0.0	0.0	0	observed_zero	0.0	0.0	0	1	0
ENSFCAG00000044576	LOC101097798	adult mammalian kidney	30.18	0.0	1	present_gold	30.18	0.0	1	2	1
ENSFCAG00000044576	LOC101097798	brain	0.0	0.0	0	observed_zero	0.0	0.0	0	2	0
ENSFCAG00000044576	LOC101097798	embryo	16.49	0.0	1	present_gold	16.49	0.0	1	1	1
ENSFCAG00000044576	LOC101097798	embryonic head	0.0	0.0	0	observed_zero	0.0	0.0	0	1	0
ENSFCAG00000044576	LOC101097798	eyeball of camera-type eye	24.96	0.0	1	present_gold	24.96	0.0	1	1	1
ENSFCAG00000044576	LOC101097798	liver	31.73	0.0	1	present_gold	31.73	0.0	1	2	1
ENSFCAG00000044576	LOC101097798	prefrontal cortex	17.03	0.0	1	present_gold	17.03	0.0	1	1	1
ENSFCAG00000044576	LOC101097798	spleen	23.53	0.0	1	present_gold	23.53	0.0	1	1	1
ENSFCAG00000044576	LOC101097798	testis	31.169999999999998	12.598964243143163	3	present_gold	31.169999999999998	12.598964243143163	3	3	3
ENSFCAG00000044576	LOC101097798	tip of external ear	35.94	0.0	1	present_gold	35.94	0.0	1	1	1
ENSFCAG00000044576	LOC101097798	uterus	52.72	0.0	1	present_gold	52.72	0.0	1	1	1
ENSFCAG00000044576	LOC101097798	zone of skin	0.0	0.0	0	observed_zero	0.0	0.0	0	1	0
ENSFCAG00000044591	LOC105260540	adult mammalian kidney	25.92	0.0	1	present_gold	25.92	0.0	1	2	1
ENSFCAG00000044591	LOC105260540	brain	74.635	28.135778823412725	2	present_gold	74.635	28.135778823412725	2	2	2
ENSFCAG00000044591	LOC105260540	embryo	48.56	0.0	1	present_gold	48.56	0.0	1	1	1
ENSFCAG00000044591	LOC105260540	embryonic head	46.49	0.0	1	present_gold	46.49	0.0	1	1	1
ENSFCAG00000044591	LOC105260540	eyeball of camera-type eye	36.91	0.0	1	present_gold	36.91	0.0	1	1	1
ENSFCAG00000044591	LOC105260540	liver	45.75	28.4681190105704	2	present_gold	45.75	28.4681190105704	2	2	2
ENSFCAG00000044591	LOC105260540	prefrontal cortex	0.0	0.0	0	observed_zero	0.0	0.0	0	1	0
ENSFCAG00000044591	LOC105260540	spleen	34.75	0.0	1	present_gold	34.75	0.0	1	1	1
ENSFCAG00000044591	LOC105260540	testis	27.166666666666668	12.462039693939886	3	present_gold	27.166666666666668	12.462039693939886	3	3	3
ENSFCAG00000044591	LOC105260540	tip of external ear	38.36	0.0	1	present_gold	38.36	0.0	1	1	1
ENSFCAG00000044591	LOC105260540	uterus	0.0	0.0	0	observed_zero	0.0	0.0	0	1	0
ENSFCAG00000044591	LOC105260540	zone of skin	36.46	0.0	1	present_gold	36.46	0.0	1	1	1
