gene_name,species_dir,species_name,ensembl_gene_id,tissue,cell_mean_score,cell_std_score,cell_n,cell_status,map_label,class,expression_score,agg_expression_score
H2AC6,bos_taurus,Bos taurus,ENSBTAG00000039657,Ammon's horn,49.12,0.0,1,present_gold,H2AC6:VGNC:83561,clustered,49.12,49.12
H2AC6,bos_taurus,Bos taurus,ENSBTAG00000039657,abdominal lymph node,67.03,0.0,1,present_gold,H2AC6:VGNC:83561,clustered,67.03,67.03
H2AC6,bos_taurus,Bos taurus,ENSBTAG00000039657,abomasum,71.20333333333333,0.1692138686199605,3,present_gold,H2AC6:VGNC:83561,clustered,71.20333333333333,71.20333333333333
H2AC6,bos_taurus,Bos taurus,ENSBTAG00000039657,adenohypophysis,93.865,0.007071067811869,2,present_gold,H2AC6:VGNC:83561,clustered,93.865,93.865
H2AC6,bos_taurus,Bos taurus,ENSBTAG00000039657,adipose tissue,69.88666666666667,9.572108788906794,6,present_gold,H2AC6:VGNC:83561,clustered,69.88666666666667,69.88666666666667
H2AC6,bos_taurus,Bos taurus,ENSBTAG00000039657,adrenal gland,82.45333333333333,10.520125157683877,3,present_gold,H2AC6:VGNC:83561,clustered,82.45333333333333,82.45333333333333
H2AC6,bos_taurus,Bos taurus,ENSBTAG00000039657,adult mammalian kidney,67.4275,8.08431969926969,4,present_gold,H2AC6:VGNC:83561,clustered,67.4275,67.4275
H2AC6,bos_taurus,Bos taurus,ENSBTAG00000039657,ampulla of uterine tube,64.16,3.068843430349613,2,present_gold,H2AC6:VGNC:83561,clustered,64.16,64.16
H2AC6,bos_taurus,Bos taurus,ENSBTAG00000039657,anterior segment of eyeball,70.15,0.0,1,present_gold,H2AC6:VGNC:83561,clustered,70.15,70.15
H2AC6,bos_taurus,Bos taurus,ENSBTAG00000039657,aorta,61.525000000000006,0.0494974746830585,2,present_gold,H2AC6:VGNC:83561,clustered,61.525000000000006,61.525000000000006
H2AC6,bos_taurus,Bos taurus,ENSBTAG00000039657,ascending colon,60.24,0.0282842712474612,2,present_gold,H2AC6:VGNC:83561,clustered,60.24,60.24
H2AC6,bos_taurus,Bos taurus,ENSBTAG00000039657,biceps femoris,76.72,0.0,2,present_gold,H2AC6:VGNC:83561,clustered,76.72,76.72
H2AC6,bos_taurus,Bos taurus,ENSBTAG00000039657,blood,72.475,5.645821463702156,4,present_gold,H2AC6:VGNC:83561,clustered,72.475,72.475
H2AC6,bos_taurus,Bos taurus,ENSBTAG00000039657,bone marrow,76.48,0.0,2,present_gold,H2AC6:VGNC:83561,clustered,76.48,76.48
H2AC6,bos_taurus,Bos taurus,ENSBTAG00000039657,brain,66.41,0.0,1,present_gold,H2AC6:VGNC:83561,clustered,66.41,66.41
H2AC6,bos_taurus,Bos taurus,ENSBTAG00000039657,caecum,74.33,20.247713451152944,3,present_gold,H2AC6:VGNC:83561,clustered,74.33,74.33
H2AC6,bos_taurus,Bos taurus,ENSBTAG00000039657,caput epididymis,75.44,0.0,1,present_gold,H2AC6:VGNC:83561,clustered,75.44,75.44
H2AC6,bos_taurus,Bos taurus,ENSBTAG00000039657,cardiac atrium,62.95,0.0565685424949276,2,present_gold,H2AC6:VGNC:83561,clustered,62.95,62.95
