Gene ID	Gene name	Anatomical entity name	cell_mean_score	cell_std_score	cell_n	cell_status	Expression score	Expression std	Expression n	raw_row_count	qualifying_row_count	merged_gene_name	class
ENSG00000187516	H2AP	Brodmann (1909) area 10	0.0	0.0	0	observed_zero	0.0	0.0	0	1	0	H2AP	variant
ENSG00000187516	H2AP	adult mammalian kidney	0.0	0.0	0	observed_zero	0.0	0.0	0	13	0	H2AP	variant
ENSG00000187516	H2AP	bone marrow	0.0	0.0	0	observed_zero	0.0	0.0	0	14	0	H2AP	variant
ENSG00000187516	H2AP	cerebellar cortex	0.0	0.0	0	observed_zero	0.0	0.0	0	2	0	H2AP	variant
ENSG00000187516	H2AP	cerebellum	0.0	0.0	0	observed_zero	0.0	0.0	0	17	0	H2AP	variant
ENSG00000187516	H2AP	cerebral cortex	29.04	6.561950929411162	2	present_gold	29.04	6.561950929411162	2	8	2	H2AP	variant
ENSG00000187516	H2AP	colon	0.0	0.0	0	observed_zero	0.0	0.0	0	15	0	H2AP	variant
ENSG00000187516	H2AP	cortex of kidney	0.0	0.0	0	observed_zero	0.0	0.0	0	4	0	H2AP	variant
ENSG00000187516	H2AP	dorsolateral prefrontal cortex	26.56	0.0	1	present_gold	26.56	0.0	1	23	1	H2AP	variant
ENSG00000187516	H2AP	frontal cortex	32.76	0.0	1	present_gold	32.76	0.0	1	24	1	H2AP	variant
ENSG00000187516	H2AP	heart	31.94	0.0	1	present_gold	31.94	0.0	1	13	1	H2AP	variant
ENSG00000187516	H2AP	hindlimb stylopod muscle	0.0	0.0	0	observed_zero	0.0	0.0	0	2	0	H2AP	variant
ENSG00000187516	H2AP	liver	46.99	3.3092597359530425	2	present_gold	46.99	3.3092597359530425	2	21	2	H2AP	variant
ENSG00000187516	H2AP	lung	0.0	0.0	0	observed_zero	0.0	0.0	0	22	0	H2AP	variant
ENSG00000187516	H2AP	lymph node	0.0	0.0	0	observed_zero	0.0	0.0	0	6	0	H2AP	variant
ENSG00000187516	H2AP	multicellular organism	29.66	0.0	1	present_gold	29.66	0.0	1	1	1	H2AP	variant
ENSG00000187516	H2AP	pituitary gland	0.0	0.0	0	observed_zero	0.0	0.0	0	11	0	H2AP	variant
ENSG00000187516	H2AP	prefrontal cortex	31.61	0.0	1	present_gold	31.61	0.0	1	10	1	H2AP	variant
ENSG00000187516	H2AP	primary visual cortex	0.0	0.0	0	observed_zero	0.0	0.0	0	9	0	H2AP	variant
ENSG00000187516	H2AP	skeletal muscle tissue	0.0	0.0	0	observed_zero	0.0	0.0	0	16	0	H2AP	variant
ENSG00000187516	H2AP	spleen	0.0	0.0	0	observed_zero	0.0	0.0	0	12	0	H2AP	variant
ENSG00000187516	H2AP	superior frontal gyrus	0.0	0.0	0	observed_zero	0.0	0.0	0	25	0	H2AP	variant
ENSG00000187516	H2AP	temporal lobe	0.0	0.0	0	observed_zero	0.0	0.0	0	7	0	H2AP	variant
ENSG00000187516	H2AP	testis	89.9088888888889	3.505190595546996	9	present_gold	89.9088888888889	3.505190595546996	9	13	9	H2AP	variant
ENSG00000187516	H2AP	thymus	0.0	0.0	0	observed_zero	0.0	0.0	0	4	0	H2AP	variant
ENSG00000188486	H2AX	Brodmann (1909) area 10	84.47	0.0	1	present_gold	84.47	0.0	1	1	1	H2AX	variant
ENSG00000188486	H2AX	adult mammalian kidney	80.815	3.565354757307404	12	present_gold	80.815	3.565354757307404	12	14	12	H2AX	variant
ENSG00000188486	H2AX	bone marrow	90.37428571428572	2.8298728274924683	14	present_gold	90.37428571428572	2.8298728274924683	14	14	14	H2AX	variant
ENSG00000188486	H2AX	cerebellar cortex	87.13	0.0141421356237281	2	present_gold	87.13	0.0141421356237281	2	2	2	H2AX	variant
ENSG00000188486	H2AX	cerebellum	86.90411764705881	1.8441870120175203	17	present_gold	86.90411764705881	1.8441870120175203	17	17	17	H2AX	variant
ENSG00000188486	H2AX	cerebral cortex	86.787	5.116952326445022	10	present_gold	86.787	5.116952326445022	10	10	10	H2AX	variant
ENSG00000188486	H2AX	colon	83.82666666666667	3.6440136243046135	18	present_gold	83.82666666666667	3.6440136243046135	18	18	18	H2AX	variant
ENSG00000188486	H2AX	cortex of kidney	79.0025	1.6252666447899136	4	present_gold	79.0025	1.6252666447899136	4	5	4	H2AX	variant
ENSG00000188486	H2AX	dorsolateral prefrontal cortex	83.53750000000001	5.080778141361727	24	present_gold	83.53750000000001	5.080778141361727	24	24	24	H2AX	variant
ENSG00000188486	H2AX	frontal cortex	84.3096153846154	4.354681601007569	26	present_gold	84.3096153846154	4.354681601007569	26	26	26	H2AX	variant
ENSG00000188486	H2AX	heart	79.20333333333333	1.9122524738667548	15	present_gold	79.20333333333333	1.9122524738667548	15	15	15	H2AX	variant
ENSG00000188486	H2AX	hindlimb stylopod muscle	83.29499999999999	1.8455486988968888	2	present_gold	83.29499999999999	1.8455486988968888	2	2	2	H2AX	variant
ENSG00000188486	H2AX	liver	81.16799999999999	7.5020275154191	20	present_gold	81.16799999999999	7.5020275154191	20	23	20	H2AX	variant
ENSG00000188486	H2AX	lung	80.99944444444445	2.6455411371771804	18	present_gold	80.99944444444445	2.6455411371771804	18	22	18	H2AX	variant
ENSG00000188486	H2AX	lymph node	83.59166666666667	2.8785164002775203	6	present_gold	83.59166666666667	2.8785164002775203	6	6	6	H2AX	variant
ENSG00000188486	H2AX	multicellular organism	81.67	0.0	1	present_gold	81.67	0.0	1	1	1	H2AX	variant
ENSG00000188486	H2AX	pituitary gland	87.08461538461538	2.1645539008635444	13	present_gold	87.08461538461538	2.1645539008635444	13	13	13	H2AX	variant
ENSG00000188486	H2AX	prefrontal cortex	84.535	7.039757334832879	10	present_gold	84.535	7.039757334832879	10	10	10	H2AX	variant
ENSG00000188486	H2AX	primary visual cortex	79.1425	3.763056318624908	8	present_gold	79.1425	3.763056318624908	8	9	8	H2AX	variant
ENSG00000188486	H2AX	skeletal muscle tissue	78.33875	1.517652675303919	8	present_gold	78.33875	1.517652675303919	8	16	8	H2AX	variant
ENSG00000188486	H2AX	spleen	86.57916666666667	1.912297325367072	12	present_gold	86.57916666666667	1.912297325367072	12	12	12	H2AX	variant
ENSG00000188486	H2AX	superior frontal gyrus	84.00391304347826	5.995585299451919	23	present_gold	84.00391304347826	5.995585299451919	23	25	23	H2AX	variant
ENSG00000188486	H2AX	temporal lobe	88.92875	1.0704263169410555	8	present_gold	88.92875	1.0704263169410555	8	8	8	H2AX	variant
ENSG00000188486	H2AX	testis	80.59307692307692	5.457487799063146	13	present_gold	80.59307692307692	5.457487799063146	13	13	13	H2AX	variant
ENSG00000188486	H2AX	thymus	96.0675	2.0765737004338005	4	present_gold	96.0675	2.0765737004338005	4	4	4	H2AX	variant
ENSG00000246705	H2AJ	adult mammalian kidney	93.00166666666668	4.784713980875752	12	present_gold	93.00166666666668	4.784713980875752	12	12	12	H2AJ	variant
ENSG00000246705	H2AJ	bone marrow	90.56230769230768	6.437741780373706	13	present_gold	90.56230769230768	6.437741780373706	13	14	13	H2AJ	variant
ENSG00000246705	H2AJ	cerebellar cortex	81.36	0.0141421356237381	2	present_gold	81.36	0.0141421356237381	2	2	2	H2AJ	variant
ENSG00000246705	H2AJ	cerebellum	80.753	1.4366322501678082	10	present_gold	80.753	1.4366322501678082	10	14	10	H2AJ	variant
ENSG00000246705	H2AJ	cerebral cortex	79.38333333333334	4.786076159026306	9	present_gold	79.38333333333334	4.786076159026306	9	9	9	H2AJ	variant
ENSG00000246705	H2AJ	colon	94.08176470588236	5.216568837960107	17	present_gold	94.08176470588236	5.216568837960107	17	18	17	H2AJ	variant
ENSG00000246705	H2AJ	cortex of kidney	89.958	2.7823497264003327	5	present_gold	89.958	2.7823497264003327	5	5	5	H2AJ	variant
ENSG00000246705	H2AJ	dorsolateral prefrontal cortex	76.4305	6.5217526502910985	20	present_gold	76.4305	6.5217526502910985	20	22	20	H2AJ	variant
ENSG00000246705	H2AJ	frontal cortex	79.24166666666666	4.694839783020853	18	present_gold	79.24166666666666	4.694839783020853	18	19	18	H2AJ	variant
ENSG00000246705	H2AJ	heart	91.80333333333331	5.969623901370129	15	present_gold	91.80333333333331	5.969623901370129	15	15	15	H2AJ	variant
ENSG00000246705	H2AJ	hindlimb stylopod muscle	93.425	1.3505739520663034	2	present_gold	93.425	1.3505739520663034	2	2	2	H2AJ	variant
ENSG00000246705	H2AJ	liver	93.1590476190476	3.027084248516887	21	present_gold	93.1590476190476	3.027084248516887	21	23	21	H2AJ	variant
ENSG00000246705	H2AJ	lung	89.01866666666666	6.437956493292248	15	present_gold	89.01866666666666	6.437956493292248	15	22	15	H2AJ	variant
ENSG00000246705	H2AJ	lymph node	92.42166666666668	4.271830599013342	6	present_gold	92.42166666666668	4.271830599013342	6	6	6	H2AJ	variant
ENSG00000246705	H2AJ	multicellular organism	92.58	0.0	1	present_gold	92.58	0.0	1	1	1	H2AJ	variant
ENSG00000246705	H2AJ	pituitary gland	88.48461538461538	2.524762745898499	13	present_gold	88.48461538461538	2.524762745898499	13	13	13	H2AJ	variant
ENSG00000246705	H2AJ	prefrontal cortex	84.36625	3.5915414020803302	8	present_gold	84.36625	3.5915414020803302	8	10	8	H2AJ	variant
ENSG00000246705	H2AJ	primary visual cortex	74.94833333333334	2.8670920227063994	6	present_gold	74.94833333333334	2.8670920227063994	6	7	6	H2AJ	variant
ENSG00000246705	H2AJ	skeletal muscle tissue	81.93083333333333	6.782065196776963	12	present_gold	81.93083333333333	6.782065196776963	12	17	12	H2AJ	variant
ENSG00000246705	H2AJ	spleen	95.63666666666668	0.6135490398023803	12	present_gold	95.63666666666668	0.6135490398023803	12	12	12	H2AJ	variant
ENSG00000246705	H2AJ	superior frontal gyrus	74.79	3.338852722118781	17	present_gold	74.79	3.338852722118781	17	23	17	H2AJ	variant
ENSG00000246705	H2AJ	temporal lobe	81.02166666666666	4.407781376913633	6	present_gold	81.02166666666666	4.407781376913633	6	7	6	H2AJ	variant
ENSG00000246705	H2AJ	testis	91.1946153846154	12.702982993103507	13	present_gold	91.1946153846154	12.702982993103507	13	13	13	H2AJ	variant
ENSG00000246705	H2AJ	thymus	92.905	2.4678026663410573	2	present_gold	92.905	2.4678026663410573	2	4	2	H2AJ	variant
ENSG00000272196	H2AC19	adult mammalian kidney	87.00181818181818	6.974412976275232	11	present_gold	87.00181818181818	6.974412976275232	11	11	11	H2AC19	clustered
ENSG00000272196	H2AC19	bone marrow	82.56	0.0	1	present_gold	82.56	0.0	1	1	1	H2AC19	clustered
ENSG00000272196	H2AC19	cerebellar cortex	84.755	0.1767766952966369	2	present_gold	84.755	0.1767766952966369	2	2	2	H2AC19	clustered
ENSG00000272196	H2AC19	cerebellum	87.59666666666668	5.036728435535639	3	present_gold	87.59666666666668	5.036728435535639	3	3	3	H2AC19	clustered
ENSG00000272196	H2AC19	cerebral cortex	78.57	0.0	1	present_gold	78.57	0.0	1	1	1	H2AC19	clustered
ENSG00000272196	H2AC19	colon	87.725	6.089724040454453	10	present_gold	87.725	6.089724040454453	10	10	10	H2AC19	clustered
ENSG00000272196	H2AC19	cortex of kidney	72.36	23.54665581351204	2	present_gold	72.36	23.54665581351204	2	2	2	H2AC19	clustered
ENSG00000272196	H2AC19	dorsolateral prefrontal cortex	78.56666666666666	4.984084670227825	9	present_gold	78.56666666666666	4.984084670227825	9	11	9	H2AC19	clustered
ENSG00000272196	H2AC19	frontal cortex	78.866	6.3116424169941725	5	present_gold	78.866	6.3116424169941725	5	5	5	H2AC19	clustered
ENSG00000272196	H2AC19	heart	85.498	11.796811998728018	10	present_gold	85.498	11.796811998728018	10	10	10	H2AC19	clustered
ENSG00000272196	H2AC19	hindlimb stylopod muscle	74.53999999999999	19.13430949890797	2	present_gold	74.53999999999999	19.13430949890797	2	2	2	H2AC19	clustered
ENSG00000272196	H2AC19	liver	86.9809090909091	4.130131849095025	11	present_gold	86.9809090909091	4.130131849095025	11	11	11	H2AC19	clustered
ENSG00000272196	H2AC19	lung	90.57	5.730267591192116	7	present_gold	90.57	5.730267591192116	7	7	7	H2AC19	clustered
ENSG00000272196	H2AC19	lymph node	67.18	20.47781238316241	2	present_gold	67.18	20.47781238316241	2	2	2	H2AC19	clustered
ENSG00000272196	H2AC19	multicellular organism	85.95	0.0	1	present_gold	85.95	0.0	1	1	1	H2AC19	clustered
ENSG00000272196	H2AC19	pituitary gland	86.366	3.601932197523372	10	present_gold	86.366	3.601932197523372	10	10	10	H2AC19	clustered
ENSG00000272196	H2AC19	prefrontal cortex	75.37142857142858	12.217781343287369	7	present_gold	75.37142857142858	12.217781343287369	7	7	7	H2AC19	clustered
ENSG00000272196	H2AC19	primary visual cortex	63.475	2.382949852598664	2	present_gold	63.475	2.382949852598664	2	2	2	H2AC19	clustered
ENSG00000272196	H2AC19	skeletal muscle tissue	67.02333333333333	6.865801725460274	3	present_gold	67.02333333333333	6.865801725460274	3	4	3	H2AC19	clustered
ENSG00000272196	H2AC19	spleen	91.1590909090909	1.696870381292893	11	present_gold	91.1590909090909	1.696870381292893	11	11	11	H2AC19	clustered
ENSG00000272196	H2AC19	superior frontal gyrus	60.650000000000006	26.700352057604032	2	present_gold	60.650000000000006	26.700352057604032	2	2	2	H2AC19	clustered
ENSG00000272196	H2AC19	temporal lobe	88.79	0.0	1	present_gold	88.79	0.0	1	1	1	H2AC19	clustered
ENSG00000272196	H2AC19	testis	96.25	3.8101143589886393	8	present_gold	96.25	3.8101143589886393	8	8	8	H2AC19	clustered
ENSG00000276368	H2AC14	adult mammalian kidney	46.945	27.38624563535499	2	present_gold	46.945	27.38624563535499	2	10	2	H2AC14	clustered
ENSG00000276368	H2AC14	bone marrow	75.65	0.0	1	present_gold	75.65	0.0	1	1	1	H2AC14	clustered
ENSG00000276368	H2AC14	cerebellar cortex	0.0	0.0	0	observed_zero	0.0	0.0	0	1	0	H2AC14	clustered
ENSG00000276368	H2AC14	cerebellum	0.0	0.0	0	observed_zero	0.0	0.0	0	2	0	H2AC14	clustered
ENSG00000276368	H2AC14	cerebral cortex	23.27	0.0	1	present_gold	23.27	0.0	1	1	1	H2AC14	clustered
ENSG00000276368	H2AC14	colon	55.437777777777775	32.2785264447503	9	present_gold	55.437777777777775	32.2785264447503	9	10	9	H2AC14	clustered
ENSG00000276368	H2AC14	cortex of kidney	25.76	0.0	1	present_gold	25.76	0.0	1	2	1	H2AC14	clustered
ENSG00000276368	H2AC14	dorsolateral prefrontal cortex	0.0	0.0	0	observed_zero	0.0	0.0	0	11	0	H2AC14	clustered
ENSG00000276368	H2AC14	frontal cortex	27.15	0.0	1	present_gold	27.15	0.0	1	5	1	H2AC14	clustered
ENSG00000276368	H2AC14	heart	66.356	32.28307420305569	5	present_gold	66.356	32.28307420305569	5	10	5	H2AC14	clustered
ENSG00000276368	H2AC14	hindlimb stylopod muscle	46.81	0.0	1	present_gold	46.81	0.0	1	2	1	H2AC14	clustered
ENSG00000276368	H2AC14	liver	41.035714285714285	2.265250958450717	7	present_gold	41.035714285714285	2.265250958450717	7	11	7	H2AC14	clustered
ENSG00000276368	H2AC14	lung	59.012857142857136	27.508537895403624	7	present_gold	59.012857142857136	27.508537895403624	7	7	7	H2AC14	clustered
ENSG00000276368	H2AC14	lymph node	46.47	0.0	1	present_gold	46.47	0.0	1	2	1	H2AC14	clustered
ENSG00000276368	H2AC14	multicellular organism	30.3	0.0	1	present_gold	30.3	0.0	1	1	1	H2AC14	clustered
ENSG00000276368	H2AC14	pituitary gland	0.0	0.0	0	observed_zero	0.0	0.0	0	10	0	H2AC14	clustered
ENSG00000276368	H2AC14	prefrontal cortex	32.925	3.047080569988262	4	present_gold	32.925	3.047080569988262	4	7	4	H2AC14	clustered
ENSG00000276368	H2AC14	primary visual cortex	0.0	0.0	0	observed_zero	0.0	0.0	0	2	0	H2AC14	clustered
ENSG00000276368	H2AC14	skeletal muscle tissue	0.0	0.0	0	observed_zero	0.0	0.0	0	4	0	H2AC14	clustered
ENSG00000276368	H2AC14	spleen	44.434000000000005	6.099931147152401	10	present_gold	44.434000000000005	6.099931147152401	10	11	10	H2AC14	clustered
ENSG00000276368	H2AC14	superior frontal gyrus	0.0	0.0	0	observed_zero	0.0	0.0	0	2	0	H2AC14	clustered
ENSG00000276368	H2AC14	temporal lobe	0.0	0.0	0	observed_zero	0.0	0.0	0	1	0	H2AC14	clustered
ENSG00000276368	H2AC14	testis	31.56	13.845150775632602	2	present_gold	31.56	13.845150775632602	2	7	2	H2AC14	clustered
ENSG00000277075	H2AC8	Brodmann (1909) area 10	0.0	0.0	0	observed_zero	0.0	0.0	0	1	0	H2AC8	clustered
ENSG00000277075	H2AC8	adult mammalian kidney	67.27333333333333	6.481931997810718	12	present_gold	67.27333333333333	6.481931997810718	12	14	12	H2AC8	clustered
ENSG00000277075	H2AC8	bone marrow	74.065	2.156675682618968	2	present_gold	74.065	2.156675682618968	2	14	2	H2AC8	clustered
ENSG00000277075	H2AC8	cerebellar cortex	58.275	0.6717514421272222	2	present_gold	58.275	0.6717514421272222	2	2	2	H2AC8	clustered
ENSG00000277075	H2AC8	cerebellum	57.72166666666666	5.109102097475078	12	present_gold	57.72166666666666	5.109102097475078	12	17	12	H2AC8	clustered
ENSG00000277075	H2AC8	cerebral cortex	54.215555555555554	8.411311002321682	9	present_gold	54.215555555555554	8.411311002321682	9	9	9	H2AC8	clustered
ENSG00000277075	H2AC8	colon	73.280625	10.670917779179073	16	present_gold	73.280625	10.670917779179073	16	18	16	H2AC8	clustered
ENSG00000277075	H2AC8	cortex of kidney	59.08	3.125411972844541	2	present_gold	59.08	3.125411972844541	2	5	2	H2AC8	clustered
ENSG00000277075	H2AC8	dorsolateral prefrontal cortex	55.75214285714286	4.957706011967521	14	present_gold	55.75214285714286	4.957706011967521	14	24	14	H2AC8	clustered
ENSG00000277075	H2AC8	frontal cortex	55.65	3.977574637891789	15	present_gold	55.65	3.977574637891789	15	25	15	H2AC8	clustered
ENSG00000277075	H2AC8	heart	70.76266666666668	11.677018618188626	15	present_gold	70.76266666666668	11.677018618188626	15	15	15	H2AC8	clustered
ENSG00000277075	H2AC8	hindlimb stylopod muscle	49.6	0.0	1	present_gold	49.6	0.0	1	2	1	H2AC8	clustered
ENSG00000277075	H2AC8	liver	65.455	5.659746668618762	18	present_gold	65.455	5.659746668618762	18	23	18	H2AC8	clustered
ENSG00000277075	H2AC8	lung	67.78714285714285	16.475347284105066	14	present_gold	67.78714285714285	16.475347284105066	14	22	14	H2AC8	clustered
ENSG00000277075	H2AC8	lymph node	63.67	2.4505305547982874	3	present_gold	63.67	2.4505305547982874	3	6	3	H2AC8	clustered
ENSG00000277075	H2AC8	multicellular organism	62.31	0.0	1	present_gold	62.31	0.0	1	1	1	H2AC8	clustered
ENSG00000277075	H2AC8	pituitary gland	63.474545454545456	5.302330362465853	11	present_gold	63.474545454545456	5.302330362465853	11	13	11	H2AC8	clustered
ENSG00000277075	H2AC8	prefrontal cortex	59.29571428571428	5.780942417815216	7	present_gold	59.29571428571428	5.780942417815216	7	10	7	H2AC8	clustered
ENSG00000277075	H2AC8	primary visual cortex	54.61	5.176021638285528	2	present_gold	54.61	5.176021638285528	2	9	2	H2AC8	clustered
ENSG00000277075	H2AC8	skeletal muscle tissue	0.0	0.0	0	observed_zero	0.0	0.0	0	15	0	H2AC8	clustered
ENSG00000277075	H2AC8	spleen	71.3575	3.1612975615603256	12	present_gold	71.3575	3.1612975615603256	12	12	12	H2AC8	clustered
ENSG00000277075	H2AC8	superior frontal gyrus	44.345	0.190918830920365	2	present_gold	44.345	0.190918830920365	2	25	2	H2AC8	clustered
ENSG00000277075	H2AC8	temporal lobe	50.042	6.025638555373199	5	present_gold	50.042	6.025638555373199	5	8	5	H2AC8	clustered
ENSG00000277075	H2AC8	testis	67.59538461538462	8.443866230766384	13	present_gold	67.59538461538462	8.443866230766384	13	13	13	H2AC8	clustered
ENSG00000277075	H2AC8	thymus	81.03	0.0	1	present_gold	81.03	0.0	1	4	1	H2AC8	clustered
