gene_name,species_dir,species_name,ensembl_gene_id,tissue,cell_mean_score,cell_std_score,cell_n,cell_status,map_label,class,expression_score,agg_expression_score
H2AB3,human,Homo sapiens,ENSG00000277745,cerebellar hemisphere,38.61888888888889,4.803741886395552,9,present_gold,H2AB3:HGNC:14455,variant,38.61888888888889,38.61888888888889
H2AB3,human,Homo sapiens,ENSG00000277745,cerebellum,47.28333333333333,15.262681066357034,3,present_gold,H2AB3:HGNC:14455,variant,47.28333333333333,47.28333333333333
H2AB3,human,Homo sapiens,ENSG00000277745,cerebral cortex,33.98,0.0,1,present_gold,H2AB3:HGNC:14455,variant,33.98,33.98
H2AB3,human,Homo sapiens,ENSG00000277745,colon,39.59,3.393297314805566,7,present_gold,H2AB3:HGNC:14455,variant,39.59,39.59
H2AB3,human,Homo sapiens,ENSG00000277745,colonic epithelium,0.0,0.0,0,observed_zero,H2AB3:HGNC:14455,variant,0.0,0.0
H2AB3,human,Homo sapiens,ENSG00000277745,corpus callosum,0.0,0.0,0,observed_zero,H2AB3:HGNC:14455,variant,0.0,0.0
H2AB3,human,Homo sapiens,ENSG00000277745,cortex of kidney,0.0,0.0,0,observed_zero,H2AB3:HGNC:14455,variant,0.0,0.0
H2AB3,human,Homo sapiens,ENSG00000277745,cortical plate,0.0,0.0,0,observed_zero,H2AB3:HGNC:14455,variant,0.0,0.0
H2AB3,human,Homo sapiens,ENSG00000277745,descending thoracic aorta,42.985,1.0111626970967629,2,present_gold,H2AB3:HGNC:14455,variant,42.985,42.985
H2AB3,human,Homo sapiens,ENSG00000277745,dorsolateral prefrontal cortex,37.52571428571429,3.0737916712254987,7,present_gold,H2AB3:HGNC:14455,variant,37.52571428571429,37.52571428571429
H2AB3,human,Homo sapiens,ENSG00000277745,duodenum,45.05,0.0,1,present_gold,H2AB3:HGNC:14455,variant,45.05,45.05
H2AB3,human,Homo sapiens,ENSG00000277745,ectocervix,50.235,6.371032098490797,2,present_gold,H2AB3:HGNC:14455,variant,50.235,50.235
H2AB3,human,Homo sapiens,ENSG00000277745,endocervix,47.44,5.154677487486487,3,present_gold,H2AB3:HGNC:14455,variant,47.44,47.44
H2AB3,human,Homo sapiens,ENSG00000277745,endometrium,27.77,0.0,1,present_gold,H2AB3:HGNC:14455,variant,27.77,27.77
H2AB3,human,Homo sapiens,ENSG00000277745,esophagogastric junction muscularis propria,43.935,6.153514352700324,10,present_gold,H2AB3:HGNC:14455,variant,43.935,43.935
H2AB3,human,Homo sapiens,ENSG00000277745,esophagus,39.98,0.4167333280008528,4,present_gold,H2AB3:HGNC:14455,variant,39.98,39.98
H2AB3,human,Homo sapiens,ENSG00000277745,esophagus mucosa,40.836,5.148180261024278,10,present_gold,H2AB3:HGNC:14455,variant,40.836,40.836
H2AB3,human,Homo sapiens,ENSG00000277745,fallopian tube,33.44,0.0,1,present_gold,H2AB3:HGNC:14455,variant,33.44,33.44
H2AB3,human,Homo sapiens,ENSG00000277745,frontal cortex,36.150000000000006,0.2687005768508899,2,present_gold,H2AB3:HGNC:14455,variant,36.150000000000006,36.150000000000006
H2AB3,human,Homo sapiens,ENSG00000277745,fundus of stomach,45.91,0.0,1,present_gold,H2AB3:HGNC:14455,variant,45.91,45.91
