gene_name,species_dir,species_name,ensembl_gene_id,tissue,cell_mean_score,cell_std_score,cell_n,cell_status,map_label,class,expression_score,agg_expression_score
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,Ammon's horn,0.0,0.0,0,observed_zero,H2AC7:VGNC:83565,clustered,0.0,0.0
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,abdominal lymph node,54.57,0.0,1,present_gold,H2AC7:VGNC:83565,clustered,54.57,54.57
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,abomasum,53.91,2.943178553876746,3,present_gold,H2AC7:VGNC:83565,clustered,53.91,53.91
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,adenohypophysis,47.985,0.3040559159102152,2,present_gold,H2AC7:VGNC:83565,clustered,47.985,47.985
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,adipose tissue,46.542,6.85853628699302,5,present_gold,H2AC7:VGNC:83565,clustered,46.542,46.542
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,adrenal gland,55.46333333333333,5.14060631962158,3,present_gold,H2AC7:VGNC:83565,clustered,55.46333333333333,55.46333333333333
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,adult mammalian kidney,48.5175,4.525309381688726,4,present_gold,H2AC7:VGNC:83565,clustered,48.5175,48.5175
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,ampulla of uterine tube,49.3,1.7677669529663689,2,present_gold,H2AC7:VGNC:83565,clustered,49.3,49.3
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,anterior segment of eyeball,60.94,0.0,1,present_gold,H2AC7:VGNC:83565,clustered,60.94,60.94
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,aorta,45.97,0.0565685424949225,2,present_gold,H2AC7:VGNC:83565,clustered,45.97,45.97
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,ascending colon,0.0,0.0,0,observed_zero,H2AC7:VGNC:83565,clustered,0.0,0.0
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,biceps femoris,0.0,0.0,0,observed_zero,H2AC7:VGNC:83565,clustered,0.0,0.0
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,blood,52.2425,1.5092685866560225,4,present_gold,H2AC7:VGNC:83565,clustered,52.2425,52.2425
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,bone marrow,64.375,0.0777817459305298,2,present_gold,H2AC7:VGNC:83565,clustered,64.375,64.375
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,brain,41.4,0.0,1,present_gold,H2AC7:VGNC:83565,clustered,41.4,41.4
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,caecum,68.17333333333333,22.461857299282563,3,present_gold,H2AC7:VGNC:83565,clustered,68.17333333333333,68.17333333333333
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,caput epididymis,53.01,0.0,1,present_gold,H2AC7:VGNC:83565,clustered,53.01,53.01
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,cardiac atrium,0.0,0.0,0,observed_zero,H2AC7:VGNC:83565,clustered,0.0,0.0
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,cardiac ventricle,45.57,0.0,1,present_gold,H2AC7:VGNC:83565,clustered,45.57,45.57
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,cerebellum,0.0,0.0,0,observed_zero,H2AC7:VGNC:83565,clustered,0.0,0.0
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,cerebral cortex,28.65,0.3818376618407376,2,present_gold,H2AC7:VGNC:83565,clustered,28.65,28.65
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,choroid plexus,0.0,0.0,0,observed_zero,H2AC7:VGNC:83565,clustered,0.0,0.0
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,colon,41.25,0.0,1,present_gold,H2AC7:VGNC:83565,clustered,41.25,41.25
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,conceptus,97.99,0.0,1,present_gold,H2AC7:VGNC:83565,clustered,97.99,97.99
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,corpus epididymis,72.82,0.0,1,present_gold,H2AC7:VGNC:83565,clustered,72.82,72.82
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,corpus luteum,0.0,0.0,0,observed_zero,H2AC7:VGNC:83565,clustered,0.0,0.0
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,cortex of kidney,50.01,0.0,1,present_gold,H2AC7:VGNC:83565,clustered,50.01,50.01
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,cumulus cell,56.34,0.0,1,present_gold,H2AC7:VGNC:83565,clustered,56.34,56.34
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,descending colon,64.10333333333334,27.70993022967277,3,present_gold,H2AC7:VGNC:83565,clustered,64.10333333333334,64.10333333333334
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,diaphragm,57.705,0.0212132034355972,2,present_gold,H2AC7:VGNC:83565,clustered,57.705,57.705
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,digestive system secreted substance,48.42,0.0,1,present_gold,H2AC7:VGNC:83565,clustered,48.42,48.42
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,dorsal thalamus,42.67,0.0,1,present_gold,H2AC7:VGNC:83565,clustered,42.67,42.67
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,duodenum,57.4375,4.59017338089387,4,present_gold,H2AC7:VGNC:83565,clustered,57.4375,57.4375
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,endometrium,46.58833333333333,7.714118009640938,6,present_gold,H2AC7:VGNC:83565,clustered,46.58833333333333,46.58833333333333
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,esophagus,0.0,0.0,0,observed_zero,H2AC7:VGNC:83565,clustered,0.0,0.0
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,floor plate of diencephalon,0.0,0.0,0,observed_zero,H2AC7:VGNC:83565,clustered,0.0,0.0
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,fornix of vagina,0.0,0.0,0,observed_zero,H2AC7:VGNC:83565,clustered,0.0,0.0
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,frontal cortex,33.035,6.286179284748406,2,present_gold,H2AC7:VGNC:83565,clustered,33.035,33.035
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,gall bladder,56.595,1.3930003589374975,2,present_gold,H2AC7:VGNC:83565,clustered,56.595,56.595
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,gluteal muscle,45.96,0.0,1,present_gold,H2AC7:VGNC:83565,clustered,45.96,45.96
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,gluteus medius,0.0,0.0,0,observed_zero,H2AC7:VGNC:83565,clustered,0.0,0.0
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,granulosa cell,52.25,0.0,1,present_gold,H2AC7:VGNC:83565,clustered,52.25,52.25
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,heart,41.25666666666667,2.6212465228080557,3,present_gold,H2AC7:VGNC:83565,clustered,41.25666666666667,41.25666666666667
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,hypothalamus,0.0,0.0,0,observed_zero,H2AC7:VGNC:83565,clustered,0.0,0.0
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,ileocecal valve,63.52,0.0,1,present_gold,H2AC7:VGNC:83565,clustered,63.52,63.52
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,ileum,70.896,17.81837057645844,5,present_gold,H2AC7:VGNC:83565,clustered,70.896,70.896
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,infraspinatus muscle,0.0,0.0,0,observed_zero,H2AC7:VGNC:83565,clustered,0.0,0.0
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,intercostal muscle,66.76,0.0,1,present_gold,H2AC7:VGNC:83565,clustered,66.76,66.76
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,intramuscular adipose tissue,42.27,2.276883835420687,2,present_gold,H2AC7:VGNC:83565,clustered,42.27,42.27
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,isthmus of fallopian tube,50.485,0.0494974746830585,2,present_gold,H2AC7:VGNC:83565,clustered,50.485,50.485
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,jejunum,57.6975,4.568488991632428,4,present_gold,H2AC7:VGNC:83565,clustered,57.6975,57.6975
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,kidney,55.42,0.0,1,present_gold,H2AC7:VGNC:83565,clustered,55.42,55.42
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,laryngeal cartilage,60.34,0.0424264068711894,2,present_gold,H2AC7:VGNC:83565,clustered,60.34,60.34
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,leukocyte,54.18300000000001,11.09017688467291,10,present_gold,H2AC7:VGNC:83565,clustered,54.18300000000001,54.18300000000001
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,liver,39.52,4.336743346930144,8,present_gold,H2AC7:VGNC:83565,clustered,39.52,39.52
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,longissimus muscle,75.68666666666667,25.37695082813011,3,present_gold,H2AC7:VGNC:83565,clustered,75.68666666666667,75.68666666666667
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,longissimus thoracis muscle,42.68125,10.615637303390823,8,present_gold,H2AC7:VGNC:83565,clustered,42.68125,42.68125
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,lung,41.63,8.044267524144136,6,present_gold,H2AC7:VGNC:83565,clustered,41.63,41.63
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,lymph node,63.02,0.933380951166243,2,present_gold,H2AC7:VGNC:83565,clustered,63.02,63.02
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,mammary gland,43.70333333333334,6.571486386909234,3,present_gold,H2AC7:VGNC:83565,clustered,43.70333333333334,43.70333333333334
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,mammary gland fat,54.44,0.0,1,present_gold,H2AC7:VGNC:83565,clustered,54.44,54.44
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,mesenteric lymph node,63.695,0.007071067811869,2,present_gold,H2AC7:VGNC:83565,clustered,63.695,63.695
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,metanephros cortex,49.71,0.0,1,present_gold,H2AC7:VGNC:83565,clustered,49.71,49.71
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,midbrain,39.59,0.0,1,present_gold,H2AC7:VGNC:83565,clustered,39.59,39.59
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,milk,48.55,6.604377336282351,2,present_gold,H2AC7:VGNC:83565,clustered,48.55,48.55
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,monocyte,51.57,0.0,1,present_gold,H2AC7:VGNC:83565,clustered,51.57,51.57
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,multicellular organism,47.32,0.0,1,present_gold,H2AC7:VGNC:83565,clustered,47.32,47.32
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,muscle tissue,41.196,5.641225930593458,5,present_gold,H2AC7:VGNC:83565,clustered,41.196,41.196
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,myometrium,0.0,0.0,0,observed_zero,H2AC7:VGNC:83565,clustered,0.0,0.0
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,nasal cavity mucosa,71.69999999999999,0.1414213562373115,2,present_gold,H2AC7:VGNC:83565,clustered,71.69999999999999,71.69999999999999
H2AC7,bos_taurus,Bos taurus,ENSBTAG00000053792,nasopharynx,53.88,0.0,1,present_gold,H2AC7:VGNC:83565,clustered,53.88,53.88
