species_count	selected_species_dirs	selected_species_names	gene_name	anatomical_entity	gene_tissue_label	gene_class	canonical_label	gene_number	anatomical_entity_letter	plot_label	selected_values_csv	n_species	mean_score	std_score	min_score	max_score	range_score	error_bar_low	error_bar_high	plot_order
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AJ	prefrontal cortex	H2AJ:prefrontal cortex	variant	H2AJ:HGNC:14456	4	K	4:K	84.366250,79.970000,79.720000,76.245000,84.500000	5	80.96025	3.4958212107457642	76.245	84.5	8.254999999999995	77.46442878925424	84.45607121074576	51
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AJ	skeletal muscle tissue	H2AJ:skeletal muscle tissue	variant	H2AJ:HGNC:14456	4	L	4:L	81.930833,90.727500,91.890000,88.405000,86.565000	5	87.90366666666668	3.9237415091409362	81.93083333333333	91.89	9.959166666666675	83.97992515752574	91.82740817580762	52
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AJ	spleen	H2AJ:spleen	variant	H2AJ:HGNC:14456	4	M	4:M	95.636667,95.172000,90.493333,90.095000,85.764286	5	91.43225714285714	4.076103248899814	85.76428571428572	95.63666666666668	9.872380952380965	87.35615389395733	95.50836039175695	53
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AJ	testis	H2AJ:testis	variant	H2AJ:HGNC:14456	4	N	4:N	91.194615,77.035000,61.297778,99.533333,72.000000	5	80.2121452991453	15.241471694280504	61.29777777777778	99.53333333333336	38.23555555555558	64.9706736048648	95.45361699342581	54
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AZ1	adipose tissue	H2AZ1:adipose tissue	variant	H2AZ1:HGNC:4741	5	A	5:A	97.640000,93.181667,96.260000,94.660000,92.160000	5	94.78033333333333	2.2250544312942586	92.16	97.64	5.480000000000004	92.55527890203908	97.00538776462759	55
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AZ1	adult mammalian kidney	H2AZ1:adult mammalian kidney	variant	H2AZ1:HGNC:4741	5	B	5:B	96.835000,93.482500,98.773333,94.130000,90.585000	5	94.76116666666665	3.1572137197570607	90.585	98.77333333333333	8.188333333333333	91.60395294690959	97.91838038642372	56
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AZ1	cerebellum	H2AZ1:cerebellum	variant	H2AZ1:HGNC:4741	5	C	5:C	98.072353,94.986667,97.745000,98.546000,96.496667	5	97.16933725490196	1.4368856823453875	94.98666666666668	98.546	3.5593333333333277	95.73245157255657	98.60622293724735	57
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AZ1	cerebral cortex	H2AZ1:cerebral cortex	variant	H2AZ1:HGNC:4741	5	D	5:D	98.171000,95.795000,97.380000,99.100000,96.710000	5	97.43119999999999	1.2778985483988934	95.795	99.1	3.3049999999999926	96.1533014516011	98.70909854839888	58
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AZ1	colon	H2AZ1:colon	variant	H2AZ1:HGNC:4741	5	E	5:E	98.659444,95.350000,97.705000,98.560000,97.760000	5	97.60688888888889	1.3363111769825184	95.35	98.65944444444445	3.309444444444452	96.27057771190637	98.94320006587141	59
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AZ1	frontal cortex	H2AZ1:frontal cortex	variant	H2AZ1:HGNC:4741	5	F	5:F	97.528077,96.436667,97.320000,97.200000,95.657143	5	96.8283772893773	0.7737252763813899	95.65714285714286	97.52807692307692	1.8709340659340654	96.05465201299592	97.60210256575868	60
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AZ1	heart	H2AZ1:heart	variant	H2AZ1:HGNC:4741	5	G	5:G	97.576250,90.385000,97.856667,93.706000,88.376667	5	93.58011666666667	4.229611996093736	88.37666666666667	97.85666666666668	9.480000000000018	89.35050467057293	97.8097286627604	61
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AZ1	kidney	H2AZ1:kidney	variant	H2AZ1:HGNC:4741	5	H	5:H	98.246667,95.090000,97.290000,95.610000,96.810000	5	96.60933333333334	1.2739187136112347	95.09	98.24666666666668	3.1566666666666805	95.3354146197221	97.88325204694458	62
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AZ1	liver	H2AZ1:liver	variant	H2AZ1:HGNC:4741	5	I	5:I	95.572609,90.137500,92.921429,92.651429,91.655000	5	92.58759316770185	1.9936477424885226	90.1375	95.57260869565218	5.4351086956521755	90.59394542521333	94.58124091019037	63
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AZ1	lung	H2AZ1:lung	variant	H2AZ1:HGNC:4741	5	J	5:J	98.176364,95.870000,98.537500,96.835000,93.837500	5	96.65127272727273	1.9003430842376619	93.8375	98.5375	4.699999999999989	94.75092964303506	98.55161581151039	64
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AZ1	prefrontal cortex	H2AZ1:prefrontal cortex	variant	H2AZ1:HGNC:4741	5	K	5:K	97.592000,95.380000,96.360000,98.327500,96.260000	5	96.78389999999999	1.1684203224867333	95.38	98.3275	2.947500000000005	95.61547967751325	97.95232032248673	65
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AZ1	skeletal muscle tissue	H2AZ1:skeletal muscle tissue	variant	H2AZ1:HGNC:4741	5	L	5:L	96.186875,93.677500,96.830000,95.670000,93.990000	5	95.27087499999999	1.3791947095588086	93.6775	96.83	3.1525000000000034	93.89168029044119	96.65006970955879	66
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AZ1	spleen	H2AZ1:spleen	variant	H2AZ1:HGNC:4741	5	M	5:M	98.736667,96.928000,97.703333,97.915000,96.281429	5	97.51288571428572	0.9426271807104093	96.28142857142858	98.73666666666666	2.4552380952380872	96.57025853357531	98.45551289499612	67
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AZ1	testis	H2AZ1:testis	variant	H2AZ1:HGNC:4741	5	N	5:N	98.533077,91.763333,99.209000,98.636667,97.920000	5	97.21241538461538	3.080266219400525	91.76333333333334	99.209	7.445666666666668	94.13214916521486	100.29268160401591	68
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AZ2	adipose tissue	H2AZ2:adipose tissue	variant	H2AZ2:HGNC:20664	6	A	6:A	96.257059,96.371667,91.970000,86.400000,89.795000	5	92.1587450980392	4.281674445841159	86.4	96.37166666666668	9.971666666666678	87.87707065219804	96.44041954388037	69
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AZ2	adult mammalian kidney	H2AZ2:adult mammalian kidney	variant	H2AZ2:HGNC:20664	6	B	6:B	94.768667,95.587500,95.993333,96.343333,94.182500	5	95.37506666666668	0.888096017394024	94.1825	96.34333333333336	2.1608333333333576	94.48697064927266	96.2631626840607	70
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AZ2	cerebellum	H2AZ2:cerebellum	variant	H2AZ2:HGNC:20664	6	C	6:C	97.361176,94.146667,92.142500,96.990000,86.126667	5	93.35340196078431	4.571880282874241	86.12666666666667	97.36117647058823	11.234509803921569	88.78152167791006	97.92528224365856	71
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AZ2	cerebral cortex	H2AZ2:cerebral cortex	variant	H2AZ2:HGNC:20664	6	D	6:D	96.916000,94.375000,88.970000,94.890000,85.790000	5	92.1882	4.629462301390949	85.79	96.916	11.12599999999999	87.55873769860905	96.81766230139094	72
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AZ2	colon	H2AZ2:colon	variant	H2AZ2:HGNC:20664	6	E	6:E	96.737778,98.230000,95.510000,97.730000,95.320000	5	96.70555555555556	1.2964926570854731	95.32	98.23	2.910000000000011	95.40906289847008	98.00204821264104	73
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AZ2	frontal cortex	H2AZ2:frontal cortex	variant	H2AZ2:HGNC:20664	6	F	6:F	96.390000,95.000000,91.176667,92.550000,83.560000	5	91.73533333333333	5.003394736465327	83.55999999999999	96.39	12.830000000000013	86.731938596868	96.73872806979865	74
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AZ2	heart	H2AZ2:heart	variant	H2AZ2:HGNC:20664	6	G	6:G	97.665625,96.722500,95.946667,96.610000,91.581667	5	95.70529166666668	2.3853019604880945	91.58166666666666	97.665625	6.083958333333342	93.31998970617859	98.09059362715477	75
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AZ2	kidney	H2AZ2:kidney	variant	H2AZ2:HGNC:20664	6	H	6:H	96.603333,96.860000,92.620000,94.695000,96.300000	5	95.41566666666668	1.775796222043008	92.62	96.86	4.239999999999995	93.63987044462367	97.1914628887097	76
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AZ2	liver	H2AZ2:liver	variant	H2AZ2:HGNC:20664	6	I	6:I	94.340000,92.403750,91.805714,92.295714,89.568333	5	92.08270238095238	1.7060636197657526	89.56833333333333	94.34	4.771666666666675	90.37663876118663	93.78876600071814	77
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AZ2	lung	H2AZ2:lung	variant	H2AZ2:HGNC:20664	6	J	6:J	94.425714,97.190000,96.682500,93.635000,90.782500	5	94.54314285714285	2.5769967664286417	90.7825	97.19	6.407499999999999	91.96614609071422	97.12013962357149	78
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AZ2	prefrontal cortex	H2AZ2:prefrontal cortex	variant	H2AZ2:HGNC:20664	6	K	6:K	96.373000,91.610000,87.750000,94.697500,83.660000	5	90.81809999999999	5.176519033095507	83.66	96.373	12.713000000000008	85.64158096690448	95.99461903309549	79
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AZ2	skeletal muscle tissue	H2AZ2:skeletal muscle tissue	variant	H2AZ2:HGNC:20664	6	L	6:L	94.861176,97.010000,93.575000,94.785000,96.480000	5	95.34223529411766	1.3911323615691102	93.575	97.01	3.4350000000000023	93.95110293254855	96.73336765568676	80
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AZ2	spleen	H2AZ2:spleen	variant	H2AZ2:HGNC:20664	6	M	6:M	96.385000,98.328000,94.050000,95.165000,93.672857	5	95.52017142857144	1.892878138428032	93.67285714285715	98.328	4.655142857142849	93.62729329014341	97.41304956699948	81
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AZ2	testis	H2AZ2:testis	variant	H2AZ2:HGNC:20664	6	N	6:N	95.857692,94.785000,96.764000,97.193333,87.113333	5	94.34267179487179	4.145581306361364	87.11333333333334	97.19333333333331	10.07999999999997	90.19709048851043	98.48825310123316	82
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	MACROH2A1	adipose tissue	MACROH2A1:adipose tissue	variant	MACROH2A1:HGNC:4740	7	A	7:A	96.915294,86.750000,90.330000,95.550000,91.825000	5	92.2740588235294	4.085618070414926	86.75	96.91529411764704	10.165294117647036	88.18844075311448	96.35967689394433	83
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	MACROH2A1	adult mammalian kidney	MACROH2A1:adult mammalian kidney	variant	MACROH2A1:HGNC:4740	7	B	7:B	94.455385,92.452500,95.153333,96.183333,93.842500	5	94.41741025641025	1.4011516030901892	92.4525	96.18333333333334	3.7308333333333366	93.01625865332007	95.81856185950043	84
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	MACROH2A1	cerebellum	MACROH2A1:cerebellum	variant	MACROH2A1:HGNC:4740	7	C	7:C	97.263529,89.933333,96.715000,96.516000,92.133333	5	94.51223921568628	3.2810967058759934	89.93333333333334	97.26352941176472	7.330196078431385	91.23114250981028	97.79333592156227	85
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	MACROH2A1	cerebral cortex	MACROH2A1:cerebral cortex	variant	MACROH2A1:HGNC:4740	7	D	7:D	96.469000,89.815000,94.525000,93.260000,91.250000	5	93.0638	2.627430246457553	89.815	96.469	6.653999999999996	90.43636975354245	95.69123024645755	86
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	MACROH2A1	colon	MACROH2A1:colon	variant	MACROH2A1:HGNC:4740	7	E	7:E	97.430556,91.080000,95.305000,97.380000,94.455000	5	95.13011111111112	2.609779962107397	91.08	97.43055555555556	6.350555555555559	92.52033114900372	97.73989107321852	87
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	MACROH2A1	frontal cortex	MACROH2A1:frontal cortex	variant	MACROH2A1:HGNC:4740	7	F	7:F	95.458462,90.083333,94.100000,94.420000,93.964286	5	93.60521611721612	2.0540077760699895	90.08333333333331	95.45846153846152	5.375128205128206	91.55120834114612	95.65922389328611	88
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	MACROH2A1	heart	MACROH2A1:heart	variant	MACROH2A1:HGNC:4740	7	G	7:G	96.154000,87.745000,91.700000,94.792000,95.978333	5	93.27386666666666	3.569294737370705	87.745	96.154	8.408999999999992	89.70457192929595	96.84316140403737	89
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	MACROH2A1	kidney	MACROH2A1:kidney	variant	MACROH2A1:HGNC:4740	7	H	7:H	94.646667,92.970000,94.220000,95.870000,95.720000	5	94.68533333333332	1.186841279288105	92.97	95.87	2.9000000000000057	93.49849205404522	95.87217461262142	90
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	MACROH2A1	liver	MACROH2A1:liver	variant	MACROH2A1:HGNC:4740	7	I	7:I	94.205652,83.904375,94.011429,91.898571,91.135000	5	91.03100543478261	4.198620337946424	83.904375	94.20565217391304	10.301277173913036	86.83238509683619	95.22962577272904	91
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	MACROH2A1	lung	MACROH2A1:lung	variant	MACROH2A1:HGNC:4740	7	J	7:J	97.953182,88.857143,95.572500,96.390000,94.007500	5	94.55606493506494	3.489824405303083	88.85714285714286	97.9531818181818	9.096038961038943	91.06624052976186	98.04588934036802	92
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	MACROH2A1	prefrontal cortex	MACROH2A1:prefrontal cortex	variant	MACROH2A1:HGNC:4740	7	K	7:K	96.130000,86.410000,93.900000,96.282500,95.180000	5	93.5805	4.11938420762133	86.41	96.2825	9.872500000000002	89.46111579237868	97.69988420762132	93
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	MACROH2A1	skeletal muscle tissue	MACROH2A1:skeletal muscle tissue	variant	MACROH2A1:HGNC:4740	7	L	7:L	94.380588,89.985000,88.495000,96.200000,90.595000	5	91.93111764705883	3.2250097462367164	88.495	96.2	7.704999999999998	88.7061079008221	95.15612739329555	94
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	MACROH2A1	spleen	MACROH2A1:spleen	variant	MACROH2A1:HGNC:4740	7	M	7:M	97.690000,90.380000,94.783333,97.815000,95.621429	5	95.25795238095239	3.025109326935028	90.38	97.815	7.435000000000002	92.23284305401737	98.28306170788741	95
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	MACROH2A1	testis	MACROH2A1:testis	variant	MACROH2A1:HGNC:4740	7	N	7:N	94.397692,72.018333,88.313000,80.363333,83.940000	5	83.8064717948718	8.415996510367906	72.01833333333333	94.39769230769232	22.379358974358993	75.39047528450389	92.2224683052397	96
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	MACROH2A2	adipose tissue	MACROH2A2:adipose tissue	variant	MACROH2A2:HGNC:14453	8	A	8:A	71.828462,62.291667,73.390000,51.860000,60.435000	5	63.96102564102564	8.83822016632396	51.86	73.39	21.53	55.12280547470168	72.7992458073496	97
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	MACROH2A2	adult mammalian kidney	MACROH2A2:adult mammalian kidney	variant	MACROH2A2:HGNC:14453	8	B	8:B	83.384167,49.720000,80.086667,64.683333,58.323333	5	67.23949999999999	14.306159944622147	49.72	83.38416666666667	33.664166666666674	52.93334005537785	81.54565994462214	98
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	MACROH2A2	cerebellum	MACROH2A2:cerebellum	variant	MACROH2A2:HGNC:14453	8	C	8:C	88.379286,74.180000,82.522500,73.710000,77.073333	5	79.17302380952381	6.228118997966755	73.71000000000001	88.37928571428571	14.669285714285706	72.94490481155705	85.40114280749057	99
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	MACROH2A2	cerebral cortex	MACROH2A2:cerebral cortex	variant	MACROH2A2:HGNC:14453	8	D	8:D	84.423333,71.295000,61.050000,65.470000,70.550000	5	70.55766666666668	8.790342838719218	61.05	84.42333333333333	23.373333333333335	61.76732382794746	79.34800950538589	100
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	MACROH2A2	colon	MACROH2A2:colon	variant	MACROH2A2:HGNC:14453	8	E	8:E	82.135000,55.640000,56.510000,54.610000,0.000000	5	49.778999999999996	30.115842259515173	0.0	82.135	82.135	19.663157740484824	79.89484225951517	101
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	MACROH2A2	frontal cortex	MACROH2A2:frontal cortex	variant	MACROH2A2:HGNC:14453	8	F	8:F	81.826316,68.276667,64.700000,53.020000,61.730000	5	65.91059649122806	10.535877011933456	53.02	81.82631578947368	28.80631578947368	55.374719479294605	76.44647350316151	102
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	MACROH2A2	heart	MACROH2A2:heart	variant	MACROH2A2:HGNC:14453	8	G	8:G	84.951333,62.845000,81.186667,65.606000,72.931667	5	73.50413333333333	9.570593736951633	62.845	84.95133333333334	22.10633333333334	63.93353959638169	83.07472707028496	103
