species_count	selected_species_dirs	selected_species_names	gene_name	anatomical_entity	gene_tissue_label	gene_class	canonical_label	gene_number	anatomical_entity_letter	plot_label	species_order	species_dir	species_name	cell_mean_score	cell_std_score	cell_n	cell_status	expression_score	plot_order
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC12	pituitary gland	H2AC12:pituitary gland	clustered	H2AC12:HGNC:13671	2	P	2:P	2	bos_taurus	Bos taurus	51.50333333333333	2.769127419723885	6	present_gold	51.50333333333333	35
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC12	pituitary gland	H2AC12:pituitary gland	clustered	H2AC12:HGNC:13671	2	P	2:P	3	canis_lupus_familiaris	Canis lupus familiaris	0.0	0.0	0	observed_zero	0.0	35
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC12	pituitary gland	H2AC12:pituitary gland	clustered	H2AC12:HGNC:13671	2	P	2:P	4	sus_scrofa	Sus scrofa	0.0	0.0	0	observed_zero	0.0	35
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC12	prefrontal cortex	H2AC12:prefrontal cortex	clustered	H2AC12:HGNC:13671	2	Q	2:Q	1	human	Homo sapiens	37.154	8.611209554992842	5	present_gold	37.154	36
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC12	prefrontal cortex	H2AC12:prefrontal cortex	clustered	H2AC12:HGNC:13671	2	Q	2:Q	2	bos_taurus	Bos taurus	39.51	0.0	1	present_gold	39.51	36
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC12	prefrontal cortex	H2AC12:prefrontal cortex	clustered	H2AC12:HGNC:13671	2	Q	2:Q	3	canis_lupus_familiaris	Canis lupus familiaris	40.6	0.0	1	present_gold	40.6	36
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC12	prefrontal cortex	H2AC12:prefrontal cortex	clustered	H2AC12:HGNC:13671	2	Q	2:Q	4	sus_scrofa	Sus scrofa	0.0	0.0	0	observed_zero	0.0	36
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC12	skeletal muscle tissue	H2AC12:skeletal muscle tissue	clustered	H2AC12:HGNC:13671	2	R	2:R	1	human	Homo sapiens	45.35	0.0	1	present_gold	45.35	37
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC12	skeletal muscle tissue	H2AC12:skeletal muscle tissue	clustered	H2AC12:HGNC:13671	2	R	2:R	2	bos_taurus	Bos taurus	47.295	1.6386478165446836	4	present_gold	47.295	37
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC12	skeletal muscle tissue	H2AC12:skeletal muscle tissue	clustered	H2AC12:HGNC:13671	2	R	2:R	3	canis_lupus_familiaris	Canis lupus familiaris	49.755	5.904341622907673	2	present_gold	49.755	37
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC12	skeletal muscle tissue	H2AC12:skeletal muscle tissue	clustered	H2AC12:HGNC:13671	2	R	2:R	4	sus_scrofa	Sus scrofa	0.0	0.0	0	observed_zero	0.0	37
